Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
pep1552,0.864,0,0,0.864,Toxin
pep1553,0.794,0,0,0.794,Toxin
pep1554,0.761,0,0,0.761,Toxin
pep1555,0.739,0,0,0.739,Toxin
pep1556,0.73,0,0,0.73,Toxin
pep1557,0.715,0,0,0.715,Toxin
pep1558,0.692,0,0,0.692,Toxin
pep1559,0.694,0,0,0.694,Toxin
pep156,0.557,0,0,0.557,Non-Toxin
pep1560,0.57,0,0,0.57,Non-Toxin
pep1561,0.545,0,0,0.545,Non-Toxin
pep1562,0.515,0,0,0.515,Non-Toxin
pep1563,0.516,0,0,0.516,Non-Toxin
pep1564,0.531,0,0,0.531,Non-Toxin
pep1565,0.523,0,0,0.523,Non-Toxin
pep1566,0.516,0,0,0.516,Non-Toxin
pep1567,0.517,0,0,0.517,Non-Toxin
pep1568,0.514,0,0,0.514,Non-Toxin
pep1569,0.519,0,0,0.519,Non-Toxin
pep157,0.552,0,0,0.552,Non-Toxin
pep1570,0.52,0,0,0.52,Non-Toxin
pep1571,0.539,0,0,0.539,Non-Toxin
pep1572,0.549,0,0,0.549,Non-Toxin
pep1573,0.757,0,0,0.757,Toxin
pep1574,0.744,0,0,0.744,Toxin
pep1575,0.74,0,0,0.74,Toxin
pep1576,0.742,0,0,0.742,Toxin
pep1577,0.697,0,0,0.697,Toxin
pep1578,0.645,0,0,0.645,Toxin
pep1579,0.748,0,0,0.748,Toxin
pep158,0.624,0,0,0.624,Toxin
pep1580,0.746,0,0,0.746,Toxin
pep1581,0.744,0,0,0.744,Toxin
pep1582,0.683,0,0,0.683,Toxin
pep1583,0.893,0,0,0.893,Toxin
pep1584,0.9,0,0,0.9,Toxin
pep1585,0.904,0,0,0.904,Toxin
pep1586,0.925,0,0,0.925,Toxin
pep1587,0.886,0,0,0.886,Toxin
pep1588,0.861,0,0,0.861,Toxin
pep1589,0.793,0,0,0.793,Toxin
pep159,0.611,0,0,0.611,Toxin
pep1590,0.751,0,0,0.751,Toxin
pep1591,0.743,0,0,0.743,Toxin
pep1592,0.73,0,0,0.73,Toxin
pep1593,0.745,0,0,0.745,Toxin
pep1594,0.662,0,0,0.662,Toxin
pep1595,0.737,0,0,0.737,Toxin
pep1596,0.742,0,0,0.742,Toxin
pep1597,0.717,0,0,0.717,Toxin
pep1598,0.7,0,0,0.7,Toxin
pep1599,0.712,0,0,0.712,Toxin
pep16,0.576,0,0,0.576,Non-Toxin
pep160,0.617,0,0,0.617,Toxin
pep1600,0.662,0,0,0.662,Toxin
pep1601,0.663,0,0,0.663,Toxin
pep1602,0.67,0,0,0.67,Toxin
pep1603,0.664,0,0,0.664,Toxin
pep1604,0.687,0,0,0.687,Toxin
pep1605,0.7,0,0,0.7,Toxin
pep1606,0.708,0,0,0.708,Toxin
pep1607,0.632,0,0,0.632,Toxin
pep1608,0.628,0,0,0.628,Toxin
pep1609,0.642,0,0,0.642,Toxin
pep161,0.641,0,0,0.641,Toxin
pep1610,0.726,0,0,0.726,Toxin
pep1611,0.707,0,0,0.707,Toxin
pep1612,0.633,0,0,0.633,Toxin
pep1613,0.634,0,0,0.634,Toxin
pep1614,0.645,0,0,0.645,Toxin
pep1615,0.653,0,0,0.653,Toxin
pep1616,0.632,0,0,0.632,Toxin
pep1617,0.661,0,0,0.661,Toxin
pep1618,0.642,0,0,0.642,Toxin
pep1619,0.639,0,0,0.639,Toxin
pep162,0.928,0,0,0.928,Toxin
pep1620,0.588,0,0,0.588,Non-Toxin
pep1621,0.578,0,0,0.578,Non-Toxin
pep1622,0.546,0,0,0.546,Non-Toxin
pep1623,0.536,0,0,0.536,Non-Toxin
pep1624,0.508,0,0,0.508,Non-Toxin
pep1625,0.473,0,0,0.473,Non-Toxin
pep1626,0.412,0,0,0.412,Non-Toxin
pep1627,0.439,0,0,0.439,Non-Toxin
pep1628,0.465,0,0,0.465,Non-Toxin
pep1629,0.487,0,0,0.487,Non-Toxin
pep163,0.934,0,0,0.934,Toxin
pep1630,0.635,0,0,0.635,Toxin
pep1631,0.613,0,0,0.613,Toxin
pep1632,0.576,0,0,0.576,Non-Toxin
pep1633,0.608,0,0,0.608,Toxin
pep1634,0.623,0,0,0.623,Toxin
pep1635,0.617,0,0,0.617,Toxin
pep1636,0.621,0,0,0.621,Toxin
pep1637,0.621,0,0,0.621,Toxin
pep1638,0.628,0,0,0.628,Toxin
pep1639,0.637,0,0,0.637,Toxin
pep164,0.936,0,0,0.936,Toxin
pep1640,0.61,0,0,0.61,Toxin
pep1641,0.577,0,0,0.577,Non-Toxin
pep1642,0.58,0,0,0.58,Non-Toxin
pep1643,0.613,0,0,0.613,Toxin
pep1644,0.597,0,0,0.597,Non-Toxin
pep1645,0.618,0,0,0.618,Toxin
pep1646,0.54,0,0,0.54,Non-Toxin
pep1647,0.559,0,0,0.559,Non-Toxin
pep1648,0.573,0,0,0.573,Non-Toxin
pep1649,0.687,0,0,0.687,Toxin
pep165,0.923,0,0,0.923,Toxin
pep1650,0.651,0,0,0.651,Toxin
pep1651,0.673,0,0,0.673,Toxin
pep1652,0.692,0,0,0.692,Toxin
pep1653,0.705,0,0,0.705,Toxin
pep1654,0.622,0,0,0.622,Toxin
pep1655,0.614,0,0,0.614,Toxin
pep1656,0.623,0,0,0.623,Toxin
pep1657,0.63,0,0,0.63,Toxin
pep1658,0.632,0,0,0.632,Toxin
pep1659,0.604,0,0,0.604,Toxin
pep166,0.877,0,0,0.877,Toxin
pep1660,0.567,0,0,0.567,Non-Toxin
pep1661,0.591,0,0,0.591,Non-Toxin
pep1662,0.538,0,0,0.538,Non-Toxin
pep1663,0.556,0,0,0.556,Non-Toxin
pep1664,0.554,0,0,0.554,Non-Toxin
pep1665,0.553,0,0,0.553,Non-Toxin
pep1666,0.561,0,0,0.561,Non-Toxin
pep1667,0.563,0,0,0.563,Non-Toxin
pep1668,0.565,0,0,0.565,Non-Toxin
pep1669,0.589,0,0,0.589,Non-Toxin
pep167,0.845,0,0,0.845,Toxin
pep1670,0.576,0,0,0.576,Non-Toxin
pep1671,0.585,0,0,0.585,Non-Toxin
pep1672,0.537,0,0,0.537,Non-Toxin
pep1673,0.533,0,0,0.533,Non-Toxin
pep1674,0.538,0,0,0.538,Non-Toxin
pep1675,0.748,0,0,0.748,Toxin
pep1676,0.723,0,0,0.723,Toxin
pep1677,0.719,0,0,0.719,Toxin
pep1678,0.707,0,0,0.707,Toxin
pep1679,0.659,0,0,0.659,Toxin
pep168,0.799,0,0,0.799,Toxin
pep1680,0.608,0,0,0.608,Toxin
pep1681,0.752,0,0,0.752,Toxin
pep1682,0.743,0,0,0.743,Toxin
pep1683,0.736,0,0,0.736,Toxin
pep1684,0.742,0,0,0.742,Toxin
pep1685,0.875,0,0,0.875,Toxin
pep1686,0.871,0,0,0.871,Toxin
pep1687,0.884,0,0,0.884,Toxin
pep1688,0.84,0,0,0.84,Toxin
pep1689,0.832,0,0,0.832,Toxin
pep169,0.79,0,0,0.79,Toxin
pep1690,0.828,0,0,0.828,Toxin
pep1691,0.804,0,0,0.804,Toxin
pep1692,0.778,0,0,0.778,Toxin
pep1693,0.782,0,0,0.782,Toxin
pep1694,0.748,0,0,0.748,Toxin
pep1695,0.751,0,0,0.751,Toxin
pep1696,0.774,0,0,0.774,Toxin
pep1697,0.765,0,0,0.765,Toxin
pep1698,0.605,0,0,0.605,Toxin
pep1699,0.574,0,0,0.574,Non-Toxin
pep17,0.583,0,0,0.583,Non-Toxin
pep170,0.791,0,0,0.791,Toxin
pep1700,0.565,0,0,0.565,Non-Toxin
pep1701,0.554,0,0,0.554,Non-Toxin
pep1702,0.629,0,0,0.629,Toxin
pep1703,0.64,0,0,0.64,Toxin
pep1704,0.638,0,0,0.638,Toxin
pep1705,0.633,0,0,0.633,Toxin
pep1706,0.675,0,0,0.675,Toxin
pep1707,0.896,0,0,0.896,Toxin
pep1708,0.897,0,0,0.897,Toxin
pep1709,0.92,0,0,0.92,Toxin
pep171,0.812,0,0,0.812,Toxin
pep1710,0.929,0,0,0.929,Toxin
pep1711,0.908,0,0,0.908,Toxin
pep1712,0.872,0,0,0.872,Toxin
pep1713,0.829,0,0,0.829,Toxin
pep1714,0.793,0,0,0.793,Toxin
pep1715,0.749,0,0,0.749,Toxin
pep1716,0.727,0,0,0.727,Toxin
pep1717,0.731,0,0,0.731,Toxin
pep1718,0.683,0,0,0.683,Toxin
pep1719,0.63,0,0,0.63,Toxin
pep172,0.824,0,0,0.824,Toxin
pep1720,0.716,0,0,0.716,Toxin
pep1721,0.72,0,0,0.72,Toxin
pep1722,0.7,0,0,0.7,Toxin
pep1723,0.692,0,0,0.692,Toxin
pep1724,0.696,0,0,0.696,Toxin
pep1725,0.703,0,0,0.703,Toxin
pep1726,0.628,0,0,0.628,Toxin
pep1727,0.616,0,0,0.616,Toxin
pep1728,0.635,0,0,0.635,Toxin
pep1729,0.573,0,0,0.573,Non-Toxin
pep173,0.727,0,0,0.727,Toxin
pep1730,0.58,0,0,0.58,Non-Toxin
pep1731,0.614,0,0,0.614,Toxin
pep1732,0.606,0,0,0.606,Toxin
pep1733,0.565,0,0,0.565,Non-Toxin
pep1734,0.572,0,0,0.572,Non-Toxin
pep1735,0.572,0,0,0.572,Non-Toxin
pep1736,0.579,0,0,0.579,Non-Toxin
pep1737,0.59,0,0,0.59,Non-Toxin
pep1738,0.601,0,0,0.601,Toxin
pep1739,0.557,0,0,0.557,Non-Toxin
pep174,0.697,0,0,0.697,Toxin
pep1740,0.56,0,0,0.56,Non-Toxin
pep1741,0.569,0,0,0.569,Non-Toxin
pep1742,0.612,0,0,0.612,Toxin
pep1743,0.589,0,0,0.589,Non-Toxin
pep1744,0.564,0,0,0.564,Non-Toxin
pep1745,0.554,0,0,0.554,Non-Toxin
pep1746,0.576,0,0,0.576,Non-Toxin
pep1747,0.571,0,0,0.571,Non-Toxin
pep1748,0.696,0,0,0.696,Toxin
pep1749,0.664,0,0,0.664,Toxin
pep175,0.681,0,0,0.681,Toxin
pep1750,0.641,0,0,0.641,Toxin
pep1751,0.645,0,0,0.645,Toxin
pep1752,0.705,0,0,0.705,Toxin
pep1753,0.697,0,0,0.697,Toxin
pep1754,0.669,0,0,0.669,Toxin
pep1755,0.714,0,0,0.714,Toxin
pep1756,0.706,0,0,0.706,Toxin
pep1757,0.715,0,0,0.715,Toxin
pep1758,0.707,0,0,0.707,Toxin
pep1759,0.695,0,0,0.695,Toxin
pep176,0.695,0,0,0.695,Toxin
pep1760,0.707,0,0,0.707,Toxin
pep1761,0.726,0,0,0.726,Toxin
pep1762,0.72,0,0,0.72,Toxin
pep1763,0.693,0,0,0.693,Toxin
pep1764,0.633,0,0,0.633,Toxin
pep1765,0.614,0,0,0.614,Toxin
pep1766,0.619,0,0,0.619,Toxin
pep1767,0.625,0,0,0.625,Toxin
pep1768,0.699,0,0,0.699,Toxin
pep1769,0.699,0,0,0.699,Toxin
pep177,0.711,0,0,0.711,Toxin
pep1770,0.871,0,0,0.871,Toxin
pep1771,0.834,0,0,0.834,Toxin
pep1772,0.836,0,0,0.836,Toxin
pep1773,0.783,0,0,0.783,Toxin
pep1774,0.793,0,0,0.793,Toxin
pep1775,0.745,0,0,0.745,Toxin
pep1776,0.729,0,0,0.729,Toxin
pep1777,0.735,0,0,0.735,Toxin
pep1778,0.861,0,0,0.861,Toxin
pep1779,0.808,0,0,0.808,Toxin
pep178,0.629,0,0,0.629,Toxin
pep1780,0.871,0,0,0.871,Toxin
pep1781,0.893,0,0,0.893,Toxin
pep1782,0.894,0,0,0.894,Toxin
pep1783,0.899,0,0,0.899,Toxin
pep1784,0.896,0,0,0.896,Toxin
pep1785,0.894,0,0,0.894,Toxin
pep1786,0.902,0,0,0.902,Toxin
pep1787,0.551,0,0,0.551,Non-Toxin
pep1788,0.479,0,0,0.479,Non-Toxin
pep1789,0.488,0,0,0.488,Non-Toxin
pep179,0.629,0,0,0.629,Toxin
pep1790,0.465,0,0,0.465,Non-Toxin
pep1791,0.48,0,0,0.48,Non-Toxin
pep1792,0.496,0,0,0.496,Non-Toxin
pep1793,0.506,0,0,0.506,Non-Toxin
pep1794,0.517,0,0,0.517,Non-Toxin
pep1795,0.52,0,0,0.52,Non-Toxin
pep1796,0.497,0,0,0.497,Non-Toxin
pep1797,0.5,0,0,0.5,Non-Toxin
pep1798,0.42,0,0,0.42,Non-Toxin
pep1799,0.438,0,0,0.438,Non-Toxin
pep18,0.554,0,0,0.554,Non-Toxin
pep180,0.629,0,0,0.629,Toxin
pep1800,0.719,0,0,0.719,Toxin
pep1801,0.734,0,0,0.734,Toxin
pep1802,0.468,0,0,0.468,Non-Toxin
pep1803,0.437,0,0,0.437,Non-Toxin
pep1804,0.475,0,0,0.475,Non-Toxin
pep1805,0.473,0,0,0.473,Non-Toxin
pep1806,0.541,0,0,0.541,Non-Toxin
pep1807,0.565,0,0,0.565,Non-Toxin
pep1808,0.604,0,0,0.604,Toxin
pep1809,0.614,0,0,0.614,Toxin
pep181,0.632,0,0,0.632,Toxin
pep1810,0.626,0,0,0.626,Toxin
pep1811,0.605,0,0,0.605,Toxin
pep1812,0.569,0,0,0.569,Non-Toxin
pep1813,0.503,0,0,0.503,Non-Toxin
pep1814,0.509,0,0,0.509,Non-Toxin
pep1815,0.633,0,0,0.633,Toxin
pep1816,0.646,0,0,0.646,Toxin
pep1817,0.67,0,0,0.67,Toxin
pep1818,0.642,0,0,0.642,Toxin
pep1819,0.671,0,0,0.671,Toxin
pep182,0.63,0,0,0.63,Toxin
pep1820,0.687,0,0,0.687,Toxin
pep1821,0.698,0,0,0.698,Toxin
pep1822,0.628,0,0,0.628,Toxin
pep1823,0.646,0,0,0.646,Toxin
pep1824,0.628,0,0,0.628,Toxin
pep1825,0.642,0,0,0.642,Toxin
pep1826,0.957,0,0,0.957,Toxin
pep1827,0.966,0,0,0.966,Toxin
pep1828,0.961,0,0,0.961,Toxin
pep1829,0.952,0,0,0.952,Toxin
pep183,0.618,0,0,0.618,Toxin
pep1830,0.929,0,0,0.929,Toxin
pep1831,0.871,0,0,0.871,Toxin
pep1832,0.831,0,0,0.831,Toxin
pep1833,0.819,0,0,0.819,Toxin
pep1834,0.8,0,0,0.8,Toxin
pep1835,0.816,0,0,0.816,Toxin
pep1836,0.826,0,0,0.826,Toxin
pep1837,0.82,0,0,0.82,Toxin
pep1838,0.666,0,0,0.666,Toxin
pep1839,0.668,0,0,0.668,Toxin
pep184,0.64,0,0,0.64,Toxin
pep1840,0.614,0,0,0.614,Toxin
pep1841,0.609,0,0,0.609,Toxin
pep1842,0.609,0,0,0.609,Toxin
pep1843,0.659,0,0,0.659,Toxin
pep1844,0.682,0,0,0.682,Toxin
pep1845,0.653,0,0,0.653,Toxin
pep1846,0.699,0,0,0.699,Toxin
pep1847,0.654,0,0,0.654,Toxin
pep1848,0.674,0,0,0.674,Toxin
pep1849,0.668,0,0,0.668,Toxin
pep185,0.602,0,0,0.602,Toxin
pep1850,0.676,0,0,0.676,Toxin
pep1851,0.682,0,0,0.682,Toxin
pep1852,0.651,0,0,0.651,Toxin
pep1853,0.671,0,0,0.671,Toxin
pep1854,0.671,0,0,0.671,Toxin
pep1855,0.674,0,0,0.674,Toxin
pep1856,0.676,0,0,0.676,Toxin
pep1857,0.654,0,0,0.654,Toxin
pep1858,0.652,0,0,0.652,Toxin
pep1859,0.666,0,0,0.666,Toxin
pep186,0.612,0,0,0.612,Toxin
pep1860,0.651,0,0,0.651,Toxin
pep1861,0.607,0,0,0.607,Toxin
pep1862,0.634,0,0,0.634,Toxin
pep1863,0.639,0,0,0.639,Toxin
pep1864,0.684,0,0,0.684,Toxin
pep1865,0.705,0,0,0.705,Toxin
pep1866,0.699,0,0,0.699,Toxin
pep1867,0.693,0,0,0.693,Toxin
pep1868,0.705,0,0,0.705,Toxin
pep1869,0.629,0,0,0.629,Toxin
pep187,0.627,0,0,0.627,Toxin
pep1870,0.628,0,0,0.628,Toxin
pep1871,0.564,0,0,0.564,Non-Toxin
pep1872,0.578,0,0,0.578,Non-Toxin
pep1873,0.564,0,0,0.564,Non-Toxin
pep1874,0.593,0,0,0.593,Non-Toxin
pep1875,0.722,0,0,0.722,Toxin
pep1876,0.69,0,0,0.69,Toxin
pep1877,0.607,0,0,0.607,Toxin
pep1878,0.592,0,0,0.592,Non-Toxin
pep1879,0.609,0,0,0.609,Toxin
pep188,0.66,0,0,0.66,Toxin
pep1880,0.606,0,0,0.606,Toxin
pep1881,0.583,0,0,0.583,Non-Toxin
pep1882,0.632,0,0,0.632,Toxin
pep1883,0.621,0,0,0.621,Toxin
pep1884,0.602,0,0,0.602,Toxin
pep1885,0.627,0,0,0.627,Toxin
pep1886,0.704,0,0,0.704,Toxin
pep1887,0.716,0,0,0.716,Toxin
pep1888,0.676,0,0,0.676,Toxin
pep1889,0.564,0,0,0.564,Non-Toxin
pep189,0.604,0,0,0.604,Toxin
pep1890,0.528,0,0,0.528,Non-Toxin
pep1891,0.517,0,0,0.517,Non-Toxin
pep1892,0.508,0,0,0.508,Non-Toxin
pep1893,0.448,0,0,0.448,Non-Toxin
pep1894,0.442,0,0,0.442,Non-Toxin
pep1895,0.407,0,0,0.407,Non-Toxin
pep1896,0.412,0,0,0.412,Non-Toxin
pep1897,0.439,0,0,0.439,Non-Toxin
pep1898,0.473,0,0,0.473,Non-Toxin
pep1899,0.483,0,0,0.483,Non-Toxin
pep19,0.596,0,0,0.596,Non-Toxin
pep190,0.572,0,0,0.572,Non-Toxin
pep1900,0.613,0,0,0.613,Toxin
pep1901,0.581,0,0,0.581,Non-Toxin
pep1902,0.57,0,0,0.57,Non-Toxin
pep1903,0.58,0,0,0.58,Non-Toxin
pep1904,0.624,0,0,0.624,Toxin
pep1905,0.601,0,0,0.601,Toxin
pep1906,0.613,0,0,0.613,Toxin
pep1907,0.605,0,0,0.605,Toxin
pep1908,0.621,0,0,0.621,Toxin
pep1909,0.633,0,0,0.633,Toxin
pep191,0.609,0,0,0.609,Toxin
pep1910,0.64,0,0,0.64,Toxin
pep1911,0.612,0,0,0.612,Toxin
pep1912,0.59,0,0,0.59,Non-Toxin
pep1913,0.597,0,0,0.597,Non-Toxin
pep1914,0.617,0,0,0.617,Toxin
pep1915,0.616,0,0,0.616,Toxin
pep1916,0.626,0,0,0.626,Toxin
pep1917,0.563,0,0,0.563,Non-Toxin
pep1918,0.553,0,0,0.553,Non-Toxin
pep1919,0.577,0,0,0.577,Non-Toxin
pep192,0.59,0,0,0.59,Non-Toxin
pep1920,0.576,0,0,0.576,Non-Toxin
pep1921,0.561,0,0,0.561,Non-Toxin
pep1922,0.742,0,0,0.742,Toxin
pep1923,0.72,0,0,0.72,Toxin
pep1924,0.726,0,0,0.726,Toxin
pep1925,0.729,0,0,0.729,Toxin
pep1926,0.686,0,0,0.686,Toxin
pep1927,0.618,0,0,0.618,Toxin
pep1928,0.764,0,0,0.764,Toxin
pep1929,0.759,0,0,0.759,Toxin
pep193,0.649,0,0,0.649,Toxin
pep1930,0.718,0,0,0.718,Toxin
pep1931,0.724,0,0,0.724,Toxin
pep1932,0.51,0,0,0.51,Non-Toxin
pep1933,0.53,0,0,0.53,Non-Toxin
pep1934,0.522,0,0,0.522,Non-Toxin
pep1935,0.553,0,0,0.553,Non-Toxin
pep1936,0.533,0,0,0.533,Non-Toxin
pep1937,0.55,0,0,0.55,Non-Toxin
pep1938,0.558,0,0,0.558,Non-Toxin
pep1939,0.59,0,0,0.59,Non-Toxin
pep194,0.639,0,0,0.639,Toxin
pep1940,0.644,0,0,0.644,Toxin
pep1941,0.649,0,0,0.649,Toxin
pep1942,0.625,0,0,0.625,Toxin
pep1943,0.605,0,0,0.605,Toxin
pep1944,0.601,0,0,0.601,Toxin
pep1945,0.596,0,0,0.596,Non-Toxin
pep1946,0.525,0,0,0.525,Non-Toxin
pep1947,0.453,0,0,0.453,Non-Toxin
pep1948,0.751,0,0,0.751,Toxin
pep1949,0.795,0,0,0.795,Toxin
pep195,0.644,0,0,0.644,Toxin
pep1950,0.808,0,0,0.808,Toxin
pep1951,0.811,0,0,0.811,Toxin
pep1952,0.802,0,0,0.802,Toxin
pep1953,0.782,0,0,0.782,Toxin
pep1954,0.746,0,0,0.746,Toxin
pep1955,0.699,0,0,0.699,Toxin
pep1956,0.689,0,0,0.689,Toxin
pep1957,0.665,0,0,0.665,Toxin
pep1958,0.663,0,0,0.663,Toxin
pep1959,0.693,0,0,0.693,Toxin
pep196,0.644,0,0,0.644,Toxin
pep1960,0.672,0,0,0.672,Toxin
pep1961,0.835,0,0,0.835,Toxin
pep1962,0.821,0,0,0.821,Toxin
pep1963,0.814,0,0,0.814,Toxin
pep1964,0.818,0,0,0.818,Toxin
pep1965,0.718,0,0,0.718,Toxin
pep1966,0.694,0,0,0.694,Toxin
pep1967,0.682,0,0,0.682,Toxin
pep1968,0.697,0,0,0.697,Toxin
pep1969,0.7,0,0,0.7,Toxin
pep197,0.688,0,0,0.688,Toxin
pep1970,0.754,0,0,0.754,Toxin
pep1971,0.744,0,0,0.744,Toxin
pep1972,0.744,0,0,0.744,Toxin
pep1973,0.534,0,0,0.534,Non-Toxin
pep1974,0.517,0,0,0.517,Non-Toxin
pep1975,0.535,0,0,0.535,Non-Toxin
pep1976,0.546,0,0,0.546,Non-Toxin
pep1977,0.544,0,0,0.544,Non-Toxin
pep1978,0.571,0,0,0.571,Non-Toxin
pep1979,0.581,0,0,0.581,Non-Toxin
pep198,0.716,0,0,0.716,Toxin
pep1980,0.594,0,0,0.594,Non-Toxin
pep1981,0.586,0,0,0.586,Non-Toxin
pep1982,0.573,0,0,0.573,Non-Toxin
pep1983,0.566,0,0,0.566,Non-Toxin
pep1984,0.564,0,0,0.564,Non-Toxin
pep1985,0.59,0,0,0.59,Non-Toxin
pep1986,0.605,0,0,0.605,Toxin
pep1987,0.699,0,0,0.699,Toxin
pep1988,0.738,0,0,0.738,Toxin
pep1989,0.69,0,0,0.69,Toxin
pep199,0.741,0,0,0.741,Toxin
pep1990,0.701,0,0,0.701,Toxin
pep1991,0.706,0,0,0.706,Toxin
pep1992,0.66,0,0,0.66,Toxin
pep1993,0.684,0,0,0.684,Toxin
pep1994,0.691,0,0,0.691,Toxin
pep1995,0.687,0,0,0.687,Toxin
pep1996,0.671,0,0,0.671,Toxin
pep1997,0.689,0,0,0.689,Toxin
pep1998,0.696,0,0,0.696,Toxin
pep1999,0.722,0,0,0.722,Toxin
pep2,0.857,0,0,0.857,Toxin
pep20,0.555,0,0,0.555,Non-Toxin
pep200,0.684,0,0,0.684,Toxin
pep2000,0.718,0,0,0.718,Toxin
pep2001,0.729,0,0,0.729,Toxin
pep2002,0.587,0,0,0.587,Non-Toxin
pep2003,0.616,0,0,0.616,Toxin
pep2004,0.611,0,0,0.611,Toxin
pep2005,0.602,0,0,0.602,Toxin
pep2006,0.604,0,0,0.604,Toxin
pep2007,0.638,0,0,0.638,Toxin
pep2008,0.615,0,0,0.615,Toxin
pep2009,0.764,0,0,0.764,Toxin
pep201,0.668,0,0,0.668,Toxin
pep2010,0.705,0,0,0.705,Toxin
pep2011,0.691,0,0,0.691,Toxin
pep2012,0.67,0,0,0.67,Toxin
pep2013,0.673,0,0,0.673,Toxin
pep2014,0.677,0,0,0.677,Toxin
pep2015,0.469,0,0,0.469,Non-Toxin
pep2016,0.443,0,0,0.443,Non-Toxin
pep2017,0.494,0,0,0.494,Non-Toxin
pep2018,0.475,0,0,0.475,Non-Toxin
pep2019,0.569,0,0,0.569,Non-Toxin
pep202,0.6,0,0,0.6,Non-Toxin
pep2020,0.557,0,0,0.557,Non-Toxin
pep2021,0.577,0,0,0.577,Non-Toxin
pep2022,0.585,0,0,0.585,Non-Toxin
pep2023,0.586,0,0,0.586,Non-Toxin
pep2024,0.599,0,0,0.599,Non-Toxin
pep2025,0.51,0,0,0.51,Non-Toxin
pep2026,0.52,0,0,0.52,Non-Toxin
pep2027,0.559,0,0,0.559,Non-Toxin
pep2028,0.57,0,0,0.57,Non-Toxin
pep2029,0.663,0,0,0.663,Toxin
pep203,0.586,0,0,0.586,Non-Toxin
pep2030,0.692,0,0,0.692,Toxin
pep2031,0.708,0,0,0.708,Toxin
pep2032,0.698,0,0,0.698,Toxin
pep2033,0.674,0,0,0.674,Toxin
pep2034,0.686,0,0,0.686,Toxin
pep2035,0.689,0,0,0.689,Toxin
pep2036,0.688,0,0,0.688,Toxin
pep2037,0.698,0,0,0.698,Toxin
pep2038,0.697,0,0,0.697,Toxin
pep2039,0.703,0,0,0.703,Toxin
pep204,0.584,0,0,0.584,Non-Toxin
pep2040,0.714,0,0,0.714,Toxin
pep2041,0.71,0,0,0.71,Toxin
pep2042,0.644,0,0,0.644,Toxin
pep2043,0.628,0,0,0.628,Toxin
pep2044,0.633,0,0,0.633,Toxin
pep2045,0.669,0,0,0.669,Toxin
pep2046,0.704,0,0,0.704,Toxin
pep2047,0.686,0,0,0.686,Toxin
pep2048,0.66,0,0,0.66,Toxin
pep2049,0.682,0,0,0.682,Toxin
pep205,0.596,0,0,0.596,Non-Toxin
pep2050,0.608,0,0,0.608,Toxin
pep2051,0.642,0,0,0.642,Toxin
pep2052,0.653,0,0,0.653,Toxin
pep2053,0.645,0,0,0.645,Toxin
pep2054,0.617,0,0,0.617,Toxin
pep2055,0.609,0,0,0.609,Toxin
pep2056,0.608,0,0,0.608,Toxin
pep2057,0.638,0,0,0.638,Toxin
pep2058,0.658,0,0,0.658,Toxin
pep2059,0.669,0,0,0.669,Toxin
pep206,0.611,0,0,0.611,Toxin
pep2060,0.68,0,0,0.68,Toxin
pep2061,0.676,0,0,0.676,Toxin
pep2062,0.741,0,0,0.741,Toxin
pep2063,0.72,0,0,0.72,Toxin
pep2064,0.691,0,0,0.691,Toxin
pep2065,0.685,0,0,0.685,Toxin
pep2066,0.687,0,0,0.687,Toxin
pep2067,0.681,0,0,0.681,Toxin
pep2068,0.707,0,0,0.707,Toxin
pep2069,0.715,0,0,0.715,Toxin
pep207,0.627,0,0,0.627,Toxin
pep2070,0.691,0,0,0.691,Toxin
pep2071,0.677,0,0,0.677,Toxin
pep2072,0.504,0,0,0.504,Non-Toxin
pep2073,0.496,0,0,0.496,Non-Toxin
pep2074,0.48,0,0,0.48,Non-Toxin
pep2075,0.48,0,0,0.48,Non-Toxin
pep2076,0.436,0,0,0.436,Non-Toxin
pep2077,0.441,0,0,0.441,Non-Toxin
pep2078,0.448,0,0,0.448,Non-Toxin
pep2079,0.451,0,0,0.451,Non-Toxin
pep208,0.609,0,0,0.609,Toxin
pep2080,0.465,0,0,0.465,Non-Toxin
pep2081,0.667,0,0,0.667,Toxin
pep2082,0.617,0,0,0.617,Toxin
pep2083,0.641,0,0,0.641,Toxin
pep2084,0.671,0,0,0.671,Toxin
pep2085,0.676,0,0,0.676,Toxin
pep2086,0.599,0,0,0.599,Non-Toxin
pep2087,0.597,0,0,0.597,Non-Toxin
pep2088,0.601,0,0,0.601,Toxin
pep2089,0.618,0,0,0.618,Toxin
pep209,0.646,0,0,0.646,Toxin
pep2090,0.608,0,0,0.608,Toxin
pep2091,0.612,0,0,0.612,Toxin
pep2092,0.664,0,0,0.664,Toxin
pep2093,0.67,0,0,0.67,Toxin
pep2094,0.697,0,0,0.697,Toxin
pep2095,0.731,0,0,0.731,Toxin
pep2096,0.698,0,0,0.698,Toxin
pep2097,0.699,0,0,0.699,Toxin
pep2098,0.688,0,0,0.688,Toxin
pep2099,0.605,0,0,0.605,Toxin
pep21,0.57,0,0,0.57,Non-Toxin
pep210,0.6,0,0,0.6,Non-Toxin
pep2100,0.635,0,0,0.635,Toxin
pep2101,0.65,0,0,0.65,Toxin
pep2102,0.647,0,0,0.647,Toxin
