Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
pep1550,0.849,0,0,0.849,Toxin
pep1551,0.884,0,0,0.884,Toxin
pep1552,0.898,0,0,0.898,Toxin
pep1553,0.864,0,0,0.864,Toxin
pep1554,0.794,0,0,0.794,Toxin
pep1555,0.761,0,0,0.761,Toxin
pep1556,0.739,0,0,0.739,Toxin
pep1557,0.73,0,0,0.73,Toxin
pep1558,0.715,0,0,0.715,Toxin
pep1559,0.692,0,0,0.692,Toxin
pep156,0.859,0,0,0.859,Toxin
pep1560,0.694,0,0,0.694,Toxin
pep1561,0.57,0,0,0.57,Non-Toxin
pep1562,0.545,0,0,0.545,Non-Toxin
pep1563,0.515,0,0,0.515,Non-Toxin
pep1564,0.516,0,0,0.516,Non-Toxin
pep1565,0.531,0,0,0.531,Non-Toxin
pep1566,0.523,0,0,0.523,Non-Toxin
pep1567,0.516,0,0,0.516,Non-Toxin
pep1568,0.517,0,0,0.517,Non-Toxin
pep1569,0.514,0,0,0.514,Non-Toxin
pep157,0.827,0,0,0.827,Toxin
pep1570,0.519,0,0,0.519,Non-Toxin
pep1571,0.52,0,0,0.52,Non-Toxin
pep1572,0.522,0,0,0.522,Non-Toxin
pep1573,0.518,0,0,0.518,Non-Toxin
pep1574,0.619,0,0,0.619,Toxin
pep1575,0.572,0,0,0.572,Non-Toxin
pep1576,0.563,0,0,0.563,Non-Toxin
pep1577,0.52,0,0,0.52,Non-Toxin
pep1578,0.532,0,0,0.532,Non-Toxin
pep1579,0.534,0,0,0.534,Non-Toxin
pep158,0.788,0,0,0.788,Toxin
pep1580,0.521,0,0,0.521,Non-Toxin
pep1581,0.517,0,0,0.517,Non-Toxin
pep1582,0.518,0,0,0.518,Non-Toxin
pep1583,0.52,0,0,0.52,Non-Toxin
pep1584,0.524,0,0,0.524,Non-Toxin
pep1585,0.532,0,0,0.532,Non-Toxin
pep1586,0.532,0,0,0.532,Non-Toxin
pep1587,0.757,0,0,0.757,Toxin
pep1588,0.766,0,0,0.766,Toxin
pep1589,0.759,0,0,0.759,Toxin
pep159,0.777,0,0,0.777,Toxin
pep1590,0.745,0,0,0.745,Toxin
pep1591,0.747,0,0,0.747,Toxin
pep1592,0.725,0,0,0.725,Toxin
pep1593,0.687,0,0,0.687,Toxin
pep1594,0.697,0,0,0.697,Toxin
pep1595,0.697,0,0,0.697,Toxin
pep1596,0.683,0,0,0.683,Toxin
pep1597,0.893,0,0,0.893,Toxin
pep1598,0.9,0,0,0.9,Toxin
pep1599,0.904,0,0,0.904,Toxin
pep16,0.558,0,0,0.558,Non-Toxin
pep160,0.763,0,0,0.763,Toxin
pep1600,0.925,0,0,0.925,Toxin
pep1601,0.886,0,0,0.886,Toxin
pep1602,0.861,0,0,0.861,Toxin
pep1603,0.793,0,0,0.793,Toxin
pep1604,0.751,0,0,0.751,Toxin
pep1605,0.743,0,0,0.743,Toxin
pep1606,0.73,0,0,0.73,Toxin
pep1607,0.745,0,0,0.745,Toxin
pep1608,0.662,0,0,0.662,Toxin
pep1609,0.505,0,0,0.505,Non-Toxin
pep161,0.77,0,0,0.77,Toxin
pep1610,0.456,0,0,0.456,Non-Toxin
pep1611,0.504,0,0,0.504,Non-Toxin
pep1612,0.492,0,0,0.492,Non-Toxin
pep1613,0.507,0,0,0.507,Non-Toxin
pep1614,0.483,0,0,0.483,Non-Toxin
pep1615,0.465,0,0,0.465,Non-Toxin
pep1616,0.489,0,0,0.489,Non-Toxin
pep1617,0.5,0,0,0.5,Non-Toxin
pep1618,0.494,0,0,0.494,Non-Toxin
pep1619,0.477,0,0,0.477,Non-Toxin
pep162,0.772,0,0,0.772,Toxin
pep1620,0.706,0,0,0.706,Toxin
pep1621,0.713,0,0,0.713,Toxin
pep1622,0.706,0,0,0.706,Toxin
pep1623,0.699,0,0,0.699,Toxin
pep1624,0.647,0,0,0.647,Toxin
pep1625,0.584,0,0,0.584,Non-Toxin
pep1626,0.779,0,0,0.779,Toxin
pep1627,0.759,0,0,0.759,Toxin
pep1628,0.768,0,0,0.768,Toxin
pep1629,0.79,0,0,0.79,Toxin
pep163,0.735,0,0,0.735,Toxin
pep1630,0.698,0,0,0.698,Toxin
pep1631,0.667,0,0,0.667,Toxin
pep1632,0.712,0,0,0.712,Toxin
pep1633,0.692,0,0,0.692,Toxin
pep1634,0.72,0,0,0.72,Toxin
pep1635,0.689,0,0,0.689,Toxin
pep1636,0.665,0,0,0.665,Toxin
pep1637,0.673,0,0,0.673,Toxin
pep1638,0.696,0,0,0.696,Toxin
pep1639,0.68,0,0,0.68,Toxin
pep164,0.602,0,0,0.602,Toxin
pep1640,0.67,0,0,0.67,Toxin
pep1641,0.666,0,0,0.666,Toxin
pep1642,0.642,0,0,0.642,Toxin
pep1643,0.647,0,0,0.647,Toxin
pep1644,0.651,0,0,0.651,Toxin
pep1645,0.61,0,0,0.61,Toxin
pep1646,0.577,0,0,0.577,Non-Toxin
pep1647,0.58,0,0,0.58,Non-Toxin
pep1648,0.613,0,0,0.613,Toxin
pep1649,0.597,0,0,0.597,Non-Toxin
pep165,0.612,0,0,0.612,Toxin
pep1650,0.618,0,0,0.618,Toxin
pep1651,0.54,0,0,0.54,Non-Toxin
pep1652,0.559,0,0,0.559,Non-Toxin
pep1653,0.573,0,0,0.573,Non-Toxin
pep1654,0.834,0,0,0.834,Toxin
pep1655,0.828,0,0,0.828,Toxin
pep1656,0.817,0,0,0.817,Toxin
pep1657,0.799,0,0,0.799,Toxin
pep1658,0.741,0,0,0.741,Toxin
pep1659,0.702,0,0,0.702,Toxin
pep166,0.627,0,0,0.627,Toxin
pep1660,0.678,0,0,0.678,Toxin
pep1661,0.675,0,0,0.675,Toxin
pep1662,0.653,0,0,0.653,Toxin
pep1663,0.665,0,0,0.665,Toxin
pep1664,0.534,0,0,0.534,Non-Toxin
pep1665,0.527,0,0,0.527,Non-Toxin
pep1666,0.513,0,0,0.513,Non-Toxin
pep1667,0.565,0,0,0.565,Non-Toxin
pep1668,0.571,0,0,0.571,Non-Toxin
pep1669,0.574,0,0,0.574,Non-Toxin
pep167,0.66,0,0,0.66,Toxin
pep1670,0.748,0,0,0.748,Toxin
pep1671,0.754,0,0,0.754,Toxin
pep1672,0.741,0,0,0.741,Toxin
pep1673,0.713,0,0,0.713,Toxin
pep1674,0.709,0,0,0.709,Toxin
pep1675,0.685,0,0,0.685,Toxin
pep1676,0.623,0,0,0.623,Toxin
pep1677,0.644,0,0,0.644,Toxin
pep1678,0.638,0,0,0.638,Toxin
pep1679,0.697,0,0,0.697,Toxin
pep168,0.566,0,0,0.566,Non-Toxin
pep1680,0.573,0,0,0.573,Non-Toxin
pep1681,0.57,0,0,0.57,Non-Toxin
pep1682,0.559,0,0,0.559,Non-Toxin
pep1683,0.575,0,0,0.575,Non-Toxin
pep1684,0.592,0,0,0.592,Non-Toxin
pep1685,0.599,0,0,0.599,Non-Toxin
pep1686,0.644,0,0,0.644,Toxin
pep1687,0.651,0,0,0.651,Toxin
pep1688,0.658,0,0,0.658,Toxin
pep1689,0.896,0,0,0.896,Toxin
pep169,0.582,0,0,0.582,Non-Toxin
pep1690,0.897,0,0,0.897,Toxin
pep1691,0.92,0,0,0.92,Toxin
pep1692,0.929,0,0,0.929,Toxin
pep1693,0.908,0,0,0.908,Toxin
pep1694,0.872,0,0,0.872,Toxin
pep1695,0.829,0,0,0.829,Toxin
pep1696,0.793,0,0,0.793,Toxin
pep1697,0.749,0,0,0.749,Toxin
pep1698,0.727,0,0,0.727,Toxin
pep1699,0.731,0,0,0.731,Toxin
pep17,0.622,0,0,0.622,Toxin
pep170,0.585,0,0,0.585,Non-Toxin
pep1700,0.683,0,0,0.683,Toxin
pep1701,0.63,0,0,0.63,Toxin
pep1702,0.628,0,0,0.628,Toxin
pep1703,0.616,0,0,0.616,Toxin
pep1704,0.635,0,0,0.635,Toxin
pep1705,0.573,0,0,0.573,Non-Toxin
pep1706,0.58,0,0,0.58,Non-Toxin
pep1707,0.614,0,0,0.614,Toxin
pep1708,0.606,0,0,0.606,Toxin
pep1709,0.565,0,0,0.565,Non-Toxin
pep171,0.591,0,0,0.591,Non-Toxin
pep1710,0.572,0,0,0.572,Non-Toxin
pep1711,0.572,0,0,0.572,Non-Toxin
pep1712,0.579,0,0,0.579,Non-Toxin
pep1713,0.59,0,0,0.59,Non-Toxin
pep1714,0.601,0,0,0.601,Toxin
pep1715,0.557,0,0,0.557,Non-Toxin
pep1716,0.56,0,0,0.56,Non-Toxin
pep1717,0.569,0,0,0.569,Non-Toxin
pep1718,0.612,0,0,0.612,Toxin
pep1719,0.589,0,0,0.589,Non-Toxin
pep172,0.601,0,0,0.601,Toxin
pep1720,0.564,0,0,0.564,Non-Toxin
pep1721,0.554,0,0,0.554,Non-Toxin
pep1722,0.576,0,0,0.576,Non-Toxin
pep1723,0.571,0,0,0.571,Non-Toxin
pep1724,0.696,0,0,0.696,Toxin
pep1725,0.664,0,0,0.664,Toxin
pep1726,0.641,0,0,0.641,Toxin
pep1727,0.645,0,0,0.645,Toxin
pep1728,0.655,0,0,0.655,Toxin
pep1729,0.637,0,0,0.637,Toxin
pep173,0.599,0,0,0.599,Non-Toxin
pep1730,0.616,0,0,0.616,Toxin
pep1731,0.63,0,0,0.63,Toxin
pep1732,0.616,0,0,0.616,Toxin
pep1733,0.624,0,0,0.624,Toxin
pep1734,0.619,0,0,0.619,Toxin
pep1735,0.62,0,0,0.62,Toxin
pep1736,0.615,0,0,0.615,Toxin
pep1737,0.616,0,0,0.616,Toxin
pep1738,0.63,0,0,0.63,Toxin
pep1739,0.627,0,0,0.627,Toxin
pep174,0.586,0,0,0.586,Non-Toxin
pep1740,0.61,0,0,0.61,Toxin
pep1741,0.629,0,0,0.629,Toxin
pep1742,0.646,0,0,0.646,Toxin
pep1743,0.748,0,0,0.748,Toxin
pep1744,0.734,0,0,0.734,Toxin
pep1745,0.666,0,0,0.666,Toxin
pep1746,0.871,0,0,0.871,Toxin
pep1747,0.834,0,0,0.834,Toxin
pep1748,0.836,0,0,0.836,Toxin
pep1749,0.783,0,0,0.783,Toxin
pep175,0.579,0,0,0.579,Non-Toxin
pep1750,0.793,0,0,0.793,Toxin
pep1751,0.745,0,0,0.745,Toxin
pep1752,0.729,0,0,0.729,Toxin
pep1753,0.735,0,0,0.735,Toxin
pep1754,0.615,0,0,0.615,Toxin
pep1755,0.577,0,0,0.577,Non-Toxin
pep1756,0.553,0,0,0.553,Non-Toxin
pep1757,0.571,0,0,0.571,Non-Toxin
pep1758,0.507,0,0,0.507,Non-Toxin
pep1759,0.523,0,0,0.523,Non-Toxin
pep176,0.608,0,0,0.608,Toxin
pep1760,0.567,0,0,0.567,Non-Toxin
pep1761,0.499,0,0,0.499,Non-Toxin
pep1762,0.468,0,0,0.468,Non-Toxin
pep1763,0.484,0,0,0.484,Non-Toxin
pep1764,0.486,0,0,0.486,Non-Toxin
pep1765,0.505,0,0,0.505,Non-Toxin
pep1766,0.455,0,0,0.455,Non-Toxin
pep1767,0.861,0,0,0.861,Toxin
pep1768,0.808,0,0,0.808,Toxin
pep1769,0.871,0,0,0.871,Toxin
pep177,0.618,0,0,0.618,Toxin
pep1770,0.893,0,0,0.893,Toxin
pep1771,0.894,0,0,0.894,Toxin
pep1772,0.899,0,0,0.899,Toxin
pep1773,0.896,0,0,0.896,Toxin
pep1774,0.894,0,0,0.894,Toxin
pep1775,0.902,0,0,0.902,Toxin
pep1776,0.455,0,0,0.455,Non-Toxin
pep1777,0.447,0,0,0.447,Non-Toxin
pep1778,0.43,0,0,0.43,Non-Toxin
pep1779,0.465,0,0,0.465,Non-Toxin
pep178,0.653,0,0,0.653,Toxin
pep1780,0.431,0,0,0.431,Non-Toxin
pep1781,0.593,0,0,0.593,Non-Toxin
pep1782,0.639,0,0,0.639,Toxin
pep1783,0.646,0,0,0.646,Toxin
pep1784,0.707,0,0,0.707,Toxin
pep1785,0.666,0,0,0.666,Toxin
pep1786,0.661,0,0,0.661,Toxin
pep1787,0.668,0,0,0.668,Toxin
pep1788,0.698,0,0,0.698,Toxin
pep1789,0.719,0,0,0.719,Toxin
pep179,0.641,0,0,0.641,Toxin
pep1790,0.737,0,0,0.737,Toxin
pep1791,0.638,0,0,0.638,Toxin
pep1792,0.628,0,0,0.628,Toxin
pep1793,0.624,0,0,0.624,Toxin
pep1794,0.565,0,0,0.565,Non-Toxin
pep1795,0.604,0,0,0.604,Toxin
pep1796,0.614,0,0,0.614,Toxin
pep1797,0.626,0,0,0.626,Toxin
pep1798,0.605,0,0,0.605,Toxin
pep1799,0.569,0,0,0.569,Non-Toxin
pep18,0.61,0,0,0.61,Toxin
pep180,0.645,0,0,0.645,Toxin
pep1800,0.503,0,0,0.503,Non-Toxin
pep1801,0.509,0,0,0.509,Non-Toxin
pep1802,0.464,0,0,0.464,Non-Toxin
pep1803,0.474,0,0,0.474,Non-Toxin
pep1804,0.488,0,0,0.488,Non-Toxin
pep1805,0.489,0,0,0.489,Non-Toxin
pep1806,0.474,0,0,0.474,Non-Toxin
pep1807,0.48,0,0,0.48,Non-Toxin
pep1808,0.488,0,0,0.488,Non-Toxin
pep1809,0.455,0,0,0.455,Non-Toxin
pep181,0.588,0,0,0.588,Non-Toxin
pep1810,0.561,0,0,0.561,Non-Toxin
pep1811,0.551,0,0,0.551,Non-Toxin
pep1812,0.564,0,0,0.564,Non-Toxin
pep1813,0.528,0,0,0.528,Non-Toxin
pep1814,0.487,0,0,0.487,Non-Toxin
pep1815,0.426,0,0,0.426,Non-Toxin
pep1816,0.467,0,0,0.467,Non-Toxin
pep1817,0.454,0,0,0.454,Non-Toxin
pep1818,0.492,0,0,0.492,Non-Toxin
pep1819,0.482,0,0,0.482,Non-Toxin
pep182,0.583,0,0,0.583,Non-Toxin
pep1820,0.476,0,0,0.476,Non-Toxin
pep1821,0.489,0,0,0.489,Non-Toxin
pep1822,0.506,0,0,0.506,Non-Toxin
pep1823,0.493,0,0,0.493,Non-Toxin
pep1824,0.487,0,0,0.487,Non-Toxin
pep1825,0.442,0,0,0.442,Non-Toxin
pep1826,0.679,0,0,0.679,Toxin
pep1827,0.703,0,0,0.703,Toxin
pep1828,0.697,0,0,0.697,Toxin
pep1829,0.684,0,0,0.684,Toxin
pep183,0.586,0,0,0.586,Non-Toxin
pep1830,0.653,0,0,0.653,Toxin
pep1831,0.597,0,0,0.597,Non-Toxin
pep1832,0.804,0,0,0.804,Toxin
pep1833,0.8,0,0,0.8,Toxin
pep1834,0.788,0,0,0.788,Toxin
pep1835,0.784,0,0,0.784,Toxin
pep1836,0.791,0,0,0.791,Toxin
pep1837,0.916,0,0,0.916,Toxin
pep1838,0.96,0,0,0.96,Toxin
pep1839,0.96,0,0,0.96,Toxin
pep184,0.548,0,0,0.548,Non-Toxin
pep1840,0.943,0,0,0.943,Toxin
pep1841,0.913,0,0,0.913,Toxin
pep1842,0.884,0,0,0.884,Toxin
pep1843,0.838,0,0,0.838,Toxin
pep1844,0.799,0,0,0.799,Toxin
pep1845,0.789,0,0,0.789,Toxin
pep1846,0.784,0,0,0.784,Toxin
pep1847,0.773,0,0,0.773,Toxin
pep1848,0.766,0,0,0.766,Toxin
pep1849,0.769,0,0,0.769,Toxin
pep185,0.537,0,0,0.537,Non-Toxin
pep1850,0.611,0,0,0.611,Toxin
pep1851,0.629,0,0,0.629,Toxin
pep1852,0.632,0,0,0.632,Toxin
pep1853,0.651,0,0,0.651,Toxin
pep1854,0.649,0,0,0.649,Toxin
pep1855,0.654,0,0,0.654,Toxin
pep1856,0.655,0,0,0.655,Toxin
pep1857,0.637,0,0,0.637,Toxin
pep1858,0.642,0,0,0.642,Toxin
pep1859,0.599,0,0,0.599,Non-Toxin
pep186,0.5,0,0,0.5,Non-Toxin
pep1860,0.61,0,0,0.61,Toxin
pep1861,0.6,0,0,0.6,Non-Toxin
pep1862,0.603,0,0,0.603,Toxin
pep1863,0.578,0,0,0.578,Non-Toxin
pep1864,0.554,0,0,0.554,Non-Toxin
pep1865,0.557,0,0,0.557,Non-Toxin
pep1866,0.55,0,0,0.55,Non-Toxin
pep1867,0.571,0,0,0.571,Non-Toxin
pep1868,0.532,0,0,0.532,Non-Toxin
pep1869,0.536,0,0,0.536,Non-Toxin
pep187,0.501,0,0,0.501,Non-Toxin
pep1870,0.613,0,0,0.613,Toxin
pep1871,0.627,0,0,0.627,Toxin
pep1872,0.626,0,0,0.626,Toxin
pep1873,0.63,0,0,0.63,Toxin
pep1874,0.63,0,0,0.63,Toxin
pep1875,0.629,0,0,0.629,Toxin
pep1876,0.634,0,0,0.634,Toxin
pep1877,0.632,0,0,0.632,Toxin
pep1878,0.623,0,0,0.623,Toxin
pep1879,0.582,0,0,0.582,Non-Toxin
pep188,0.524,0,0,0.524,Non-Toxin
pep1880,0.602,0,0,0.602,Toxin
pep1881,0.592,0,0,0.592,Non-Toxin
pep1882,0.623,0,0,0.623,Toxin
pep1883,0.627,0,0,0.627,Toxin
pep1884,0.668,0,0,0.668,Toxin
pep1885,0.643,0,0,0.643,Toxin
pep1886,0.681,0,0,0.681,Toxin
pep1887,0.664,0,0,0.664,Toxin
pep1888,0.692,0,0,0.692,Toxin
pep1889,0.645,0,0,0.645,Toxin
pep189,0.556,0,0,0.556,Non-Toxin
pep1890,0.626,0,0,0.626,Toxin
pep1891,0.647,0,0,0.647,Toxin
pep1892,0.673,0,0,0.673,Toxin
pep1893,0.691,0,0,0.691,Toxin
pep1894,0.658,0,0,0.658,Toxin
pep1895,0.654,0,0,0.654,Toxin
pep1896,0.67,0,0,0.67,Toxin
pep1897,0.631,0,0,0.631,Toxin
pep1898,0.622,0,0,0.622,Toxin
pep1899,0.647,0,0,0.647,Toxin
pep19,0.602,0,0,0.602,Toxin
pep190,0.564,0,0,0.564,Non-Toxin
pep1900,0.64,0,0,0.64,Toxin
pep1901,0.708,0,0,0.708,Toxin
pep1902,0.696,0,0,0.696,Toxin
pep1903,0.695,0,0,0.695,Toxin
pep1904,0.662,0,0,0.662,Toxin
pep1905,0.677,0,0,0.677,Toxin
pep1906,0.68,0,0,0.68,Toxin
pep1907,0.705,0,0,0.705,Toxin
pep1908,0.695,0,0,0.695,Toxin
pep1909,0.705,0,0,0.705,Toxin
pep191,0.569,0,0,0.569,Non-Toxin
pep1910,0.699,0,0,0.699,Toxin
pep1911,0.725,0,0,0.725,Toxin
pep1912,0.715,0,0,0.715,Toxin
pep1913,0.724,0,0,0.724,Toxin
pep1914,0.612,0,0,0.612,Toxin
pep1915,0.59,0,0,0.59,Non-Toxin
pep1916,0.597,0,0,0.597,Non-Toxin
pep1917,0.617,0,0,0.617,Toxin
pep1918,0.616,0,0,0.616,Toxin
pep1919,0.626,0,0,0.626,Toxin
pep192,0.582,0,0,0.582,Non-Toxin
pep1920,0.563,0,0,0.563,Non-Toxin
pep1921,0.553,0,0,0.553,Non-Toxin
pep1922,0.577,0,0,0.577,Non-Toxin
pep1923,0.576,0,0,0.576,Non-Toxin
pep1924,0.561,0,0,0.561,Non-Toxin
pep1925,0.53,0,0,0.53,Non-Toxin
pep1926,0.544,0,0,0.544,Non-Toxin
pep1927,0.472,0,0,0.472,Non-Toxin
pep1928,0.499,0,0,0.499,Non-Toxin
pep1929,0.556,0,0,0.556,Non-Toxin
pep193,0.579,0,0,0.579,Non-Toxin
pep1930,0.499,0,0,0.499,Non-Toxin
pep1931,0.47,0,0,0.47,Non-Toxin
pep1932,0.462,0,0,0.462,Non-Toxin
pep1933,0.462,0,0,0.462,Non-Toxin
pep1934,0.468,0,0,0.468,Non-Toxin
pep1935,0.434,0,0,0.434,Non-Toxin
pep1936,0.414,0,0,0.414,Non-Toxin
pep1937,0.421,0,0,0.421,Non-Toxin
pep1938,0.742,0,0,0.742,Toxin
pep1939,0.741,0,0,0.741,Toxin
pep194,0.573,0,0,0.573,Non-Toxin
pep1940,0.74,0,0,0.74,Toxin
pep1941,0.729,0,0,0.729,Toxin
pep1942,0.733,0,0,0.733,Toxin
pep1943,0.7,0,0,0.7,Toxin
pep1944,0.651,0,0,0.651,Toxin
pep1945,0.662,0,0,0.662,Toxin
pep1946,0.609,0,0,0.609,Toxin
pep1947,0.601,0,0,0.601,Toxin
pep1948,0.599,0,0,0.599,Non-Toxin
pep1949,0.582,0,0,0.582,Non-Toxin
pep195,0.585,0,0,0.585,Non-Toxin
pep1950,0.554,0,0,0.554,Non-Toxin
pep1951,0.547,0,0,0.547,Non-Toxin
pep1952,0.554,0,0,0.554,Non-Toxin
pep1953,0.537,0,0,0.537,Non-Toxin
pep1954,0.751,0,0,0.751,Toxin
pep1955,0.795,0,0,0.795,Toxin
pep1956,0.808,0,0,0.808,Toxin
pep1957,0.811,0,0,0.811,Toxin
pep1958,0.802,0,0,0.802,Toxin
pep1959,0.782,0,0,0.782,Toxin
pep196,0.586,0,0,0.586,Non-Toxin
pep1960,0.746,0,0,0.746,Toxin
pep1961,0.699,0,0,0.699,Toxin
pep1962,0.689,0,0,0.689,Toxin
pep1963,0.665,0,0,0.665,Toxin
pep1964,0.663,0,0,0.663,Toxin
pep1965,0.693,0,0,0.693,Toxin
pep1966,0.672,0,0,0.672,Toxin
pep1967,0.835,0,0,0.835,Toxin
pep1968,0.821,0,0,0.821,Toxin
pep1969,0.814,0,0,0.814,Toxin
pep197,0.579,0,0,0.579,Non-Toxin
pep1970,0.818,0,0,0.818,Toxin
pep1971,0.718,0,0,0.718,Toxin
pep1972,0.694,0,0,0.694,Toxin
pep1973,0.682,0,0,0.682,Toxin
pep1974,0.697,0,0,0.697,Toxin
pep1975,0.7,0,0,0.7,Toxin
pep1976,0.606,0,0,0.606,Toxin
pep1977,0.614,0,0,0.614,Toxin
pep1978,0.611,0,0,0.611,Toxin
pep1979,0.586,0,0,0.586,Non-Toxin
pep198,0.568,0,0,0.568,Non-Toxin
pep1980,0.558,0,0,0.558,Non-Toxin
pep1981,0.517,0,0,0.517,Non-Toxin
pep1982,0.467,0,0,0.467,Non-Toxin
pep1983,0.462,0,0,0.462,Non-Toxin
pep1984,0.51,0,0,0.51,Non-Toxin
pep1985,0.534,0,0,0.534,Non-Toxin
pep1986,0.534,0,0,0.534,Non-Toxin
pep1987,0.53,0,0,0.53,Non-Toxin
pep1988,0.538,0,0,0.538,Non-Toxin
pep1989,0.674,0,0,0.674,Toxin
pep199,0.576,0,0,0.576,Non-Toxin
pep1990,0.624,0,0,0.624,Toxin
pep1991,0.653,0,0,0.653,Toxin
pep1992,0.621,0,0,0.621,Toxin
pep1993,0.645,0,0,0.645,Toxin
pep1994,0.665,0,0,0.665,Toxin
pep1995,0.641,0,0,0.641,Toxin
pep1996,0.628,0,0,0.628,Toxin
pep1997,0.61,0,0,0.61,Toxin
pep1998,0.583,0,0,0.583,Non-Toxin
pep1999,0.585,0,0,0.585,Non-Toxin
pep2,0.857,0,0,0.857,Toxin
pep20,0.619,0,0,0.619,Toxin
pep200,0.588,0,0,0.588,Non-Toxin
pep2000,0.594,0,0,0.594,Non-Toxin
pep2001,0.55,0,0,0.55,Non-Toxin
pep2002,0.694,0,0,0.694,Toxin
pep2003,0.719,0,0,0.719,Toxin
pep2004,0.617,0,0,0.617,Toxin
pep2005,0.622,0,0,0.622,Toxin
pep2006,0.592,0,0,0.592,Non-Toxin
pep2007,0.586,0,0,0.586,Non-Toxin
pep2008,0.559,0,0,0.559,Non-Toxin
pep2009,0.511,0,0,0.511,Non-Toxin
pep201,0.575,0,0,0.575,Non-Toxin
pep2010,0.483,0,0,0.483,Non-Toxin
pep2011,0.47,0,0,0.47,Non-Toxin
pep2012,0.511,0,0,0.511,Non-Toxin
pep2013,0.587,0,0,0.587,Non-Toxin
pep2014,0.616,0,0,0.616,Toxin
pep2015,0.611,0,0,0.611,Toxin
pep2016,0.602,0,0,0.602,Toxin
pep2017,0.604,0,0,0.604,Toxin
pep2018,0.638,0,0,0.638,Toxin
pep2019,0.615,0,0,0.615,Toxin
pep202,0.576,0,0,0.576,Non-Toxin
pep2020,0.764,0,0,0.764,Toxin
pep2021,0.705,0,0,0.705,Toxin
pep2022,0.691,0,0,0.691,Toxin
pep2023,0.67,0,0,0.67,Toxin
pep2024,0.673,0,0,0.673,Toxin
pep2025,0.677,0,0,0.677,Toxin
pep2026,0.455,0,0,0.455,Non-Toxin
pep2027,0.442,0,0,0.442,Non-Toxin
pep2028,0.429,0,0,0.429,Non-Toxin
pep2029,0.44,0,0,0.44,Non-Toxin
pep203,0.568,0,0,0.568,Non-Toxin
pep2030,0.569,0,0,0.569,Non-Toxin
pep2031,0.557,0,0,0.557,Non-Toxin
pep2032,0.577,0,0,0.577,Non-Toxin
pep2033,0.585,0,0,0.585,Non-Toxin
pep2034,0.586,0,0,0.586,Non-Toxin
pep2035,0.599,0,0,0.599,Non-Toxin
pep2036,0.51,0,0,0.51,Non-Toxin
pep2037,0.52,0,0,0.52,Non-Toxin
pep2038,0.559,0,0,0.559,Non-Toxin
pep2039,0.57,0,0,0.57,Non-Toxin
pep204,0.48,0,0,0.48,Non-Toxin
pep2040,0.705,0,0,0.705,Toxin
pep2041,0.674,0,0,0.674,Toxin
pep2042,0.622,0,0,0.622,Toxin
pep2043,0.65,0,0,0.65,Toxin
pep2044,0.618,0,0,0.618,Toxin
pep2045,0.639,0,0,0.639,Toxin
pep2046,0.659,0,0,0.659,Toxin
pep2047,0.643,0,0,0.643,Toxin
pep2048,0.629,0,0,0.629,Toxin
pep2049,0.609,0,0,0.609,Toxin
pep205,0.851,0,0,0.851,Toxin
pep2050,0.595,0,0,0.595,Non-Toxin
pep2051,0.594,0,0,0.594,Non-Toxin
pep2052,0.596,0,0,0.596,Non-Toxin
pep2053,0.627,0,0,0.627,Toxin
pep2054,0.631,0,0,0.631,Toxin
pep2055,0.656,0,0,0.656,Toxin
pep2056,0.629,0,0,0.629,Toxin
pep2057,0.629,0,0,0.629,Toxin
pep2058,0.578,0,0,0.578,Non-Toxin
pep2059,0.538,0,0,0.538,Non-Toxin
pep206,0.862,0,0,0.862,Toxin
pep2060,0.575,0,0,0.575,Non-Toxin
pep2061,0.594,0,0,0.594,Non-Toxin
pep2062,0.605,0,0,0.605,Toxin
pep2063,0.615,0,0,0.615,Toxin
pep2064,0.613,0,0,0.613,Toxin
pep2065,0.615,0,0,0.615,Toxin
pep2066,0.648,0,0,0.648,Toxin
pep2067,0.672,0,0,0.672,Toxin
pep2068,0.687,0,0,0.687,Toxin
pep2069,0.676,0,0,0.676,Toxin
pep207,0.836,0,0,0.836,Toxin
pep2070,0.646,0,0,0.646,Toxin
pep2071,0.592,0,0,0.592,Non-Toxin
pep2072,0.81,0,0,0.81,Toxin
pep2073,0.548,0,0,0.548,Non-Toxin
pep2074,0.548,0,0,0.548,Non-Toxin
pep2075,0.548,0,0,0.548,Non-Toxin
pep2076,0.489,0,0,0.489,Non-Toxin
pep2077,0.521,0,0,0.521,Non-Toxin
pep2078,0.532,0,0,0.532,Non-Toxin
pep2079,0.528,0,0,0.528,Non-Toxin
pep208,0.825,0,0,0.825,Toxin
pep2080,0.542,0,0,0.542,Non-Toxin
pep2081,0.545,0,0,0.545,Non-Toxin
pep2082,0.545,0,0,0.545,Non-Toxin
pep2083,0.567,0,0,0.567,Non-Toxin
pep2084,0.571,0,0,0.571,Non-Toxin
pep2085,0.555,0,0,0.555,Non-Toxin
pep2086,0.611,0,0,0.611,Toxin
pep2087,0.647,0,0,0.647,Toxin
pep2088,0.676,0,0,0.676,Toxin
pep2089,0.667,0,0,0.667,Toxin
pep209,0.835,0,0,0.835,Toxin
pep2090,0.66,0,0,0.66,Toxin
pep2091,0.626,0,0,0.626,Toxin
pep2092,0.647,0,0,0.647,Toxin
pep2093,0.662,0,0,0.662,Toxin
