Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
pep1545,0.525,0,0,0.525,Non-Toxin
pep1546,0.579,0,0,0.579,Non-Toxin
pep1547,0.582,0,0,0.582,Non-Toxin
pep1548,0.579,0,0,0.579,Non-Toxin
pep1549,0.579,0,0,0.579,Non-Toxin
pep155,0.521,0,0,0.521,Non-Toxin
pep1550,0.574,0,0,0.574,Non-Toxin
pep1551,0.72,0,0,0.72,Toxin
pep1552,0.713,0,0,0.713,Toxin
pep1553,0.712,0,0,0.712,Toxin
pep1554,0.738,0,0,0.738,Toxin
pep1555,0.717,0,0,0.717,Toxin
pep1556,0.699,0,0,0.699,Toxin
pep1557,0.692,0,0,0.692,Toxin
pep1558,0.672,0,0,0.672,Toxin
pep1559,0.659,0,0,0.659,Toxin
pep156,0.45,0,0,0.45,Non-Toxin
pep1560,0.653,0,0,0.653,Toxin
pep1561,0.658,0,0,0.658,Toxin
pep1562,0.601,0,0,0.601,Toxin
pep1563,0.61,0,0,0.61,Toxin
pep1564,0.626,0,0,0.626,Toxin
pep1565,0.619,0,0,0.619,Toxin
pep1566,0.616,0,0,0.616,Toxin
pep1567,0.583,0,0,0.583,Non-Toxin
pep1568,0.567,0,0,0.567,Non-Toxin
pep1569,0.496,0,0,0.496,Non-Toxin
pep157,0.446,0,0,0.446,Non-Toxin
pep1570,0.502,0,0,0.502,Non-Toxin
pep1571,0.501,0,0,0.501,Non-Toxin
pep1572,0.502,0,0,0.502,Non-Toxin
pep1573,0.512,0,0,0.512,Non-Toxin
pep1574,0.533,0,0,0.533,Non-Toxin
pep1575,0.704,0,0,0.704,Toxin
pep1576,0.824,0,0,0.824,Toxin
pep1577,0.796,0,0,0.796,Toxin
pep1578,0.757,0,0,0.757,Toxin
pep1579,0.715,0,0,0.715,Toxin
pep158,0.396,0,0,0.396,Non-Toxin
pep1580,0.712,0,0,0.712,Toxin
pep1581,0.672,0,0,0.672,Toxin
pep1582,0.612,0,0,0.612,Toxin
pep1583,0.631,0,0,0.631,Toxin
pep1584,0.48,0,0,0.48,Non-Toxin
pep1585,0.496,0,0,0.496,Non-Toxin
pep1586,0.502,0,0,0.502,Non-Toxin
pep1587,0.5,0,0,0.5,Non-Toxin
pep1588,0.504,0,0,0.504,Non-Toxin
pep1589,0.526,0,0,0.526,Non-Toxin
pep159,0.39,0,0,0.39,Non-Toxin
pep1590,0.542,0,0,0.542,Non-Toxin
pep1591,0.522,0,0,0.522,Non-Toxin
pep1592,0.63,0,0,0.63,Toxin
pep1593,0.66,0,0,0.66,Toxin
pep1594,0.662,0,0,0.662,Toxin
pep1595,0.676,0,0,0.676,Toxin
pep1596,0.615,0,0,0.615,Toxin
pep1597,0.519,0,0,0.519,Non-Toxin
pep1598,0.653,0,0,0.653,Toxin
pep1599,0.753,0,0,0.753,Toxin
pep16,0.63,0,0,0.63,Toxin
pep160,0.628,0,0,0.628,Toxin
pep1600,0.729,0,0,0.729,Toxin
pep1601,0.703,0,0,0.703,Toxin
pep1602,0.68,0,0,0.68,Toxin
pep1603,0.653,0,0,0.653,Toxin
pep1604,0.668,0,0,0.668,Toxin
pep1605,0.677,0,0,0.677,Toxin
pep1606,0.685,0,0,0.685,Toxin
pep1607,0.613,0,0,0.613,Toxin
pep1608,0.613,0,0,0.613,Toxin
pep1609,0.622,0,0,0.622,Toxin
pep161,0.588,0,0,0.588,Non-Toxin
pep1610,0.734,0,0,0.734,Toxin
pep1611,0.764,0,0,0.764,Toxin
pep1612,0.725,0,0,0.725,Toxin
pep1613,0.646,0,0,0.646,Toxin
pep1614,0.672,0,0,0.672,Toxin
pep1615,0.632,0,0,0.632,Toxin
pep1616,0.648,0,0,0.648,Toxin
pep1617,0.665,0,0,0.665,Toxin
pep1618,0.706,0,0,0.706,Toxin
pep1619,0.642,0,0,0.642,Toxin
pep162,0.524,0,0,0.524,Non-Toxin
pep1620,0.928,0,0,0.928,Toxin
pep1621,0.94,0,0,0.94,Toxin
pep1622,0.922,0,0,0.922,Toxin
pep1623,0.892,0,0,0.892,Toxin
pep1624,0.857,0,0,0.857,Toxin
pep1625,0.819,0,0,0.819,Toxin
pep1626,0.779,0,0,0.779,Toxin
pep1627,0.753,0,0,0.753,Toxin
pep1628,0.723,0,0,0.723,Toxin
pep1629,0.723,0,0,0.723,Toxin
pep163,0.719,0,0,0.719,Toxin
pep1630,0.725,0,0,0.725,Toxin
pep1631,0.692,0,0,0.692,Toxin
pep1632,0.705,0,0,0.705,Toxin
pep1633,0.664,0,0,0.664,Toxin
pep1634,0.672,0,0,0.672,Toxin
pep1635,0.65,0,0,0.65,Toxin
pep1636,0.666,0,0,0.666,Toxin
pep1637,0.65,0,0,0.65,Toxin
pep1638,0.653,0,0,0.653,Toxin
pep1639,0.657,0,0,0.657,Toxin
pep164,0.719,0,0,0.719,Toxin
pep1640,0.665,0,0,0.665,Toxin
pep1641,0.642,0,0,0.642,Toxin
pep1642,0.627,0,0,0.627,Toxin
pep1643,0.624,0,0,0.624,Toxin
pep1644,0.727,0,0,0.727,Toxin
pep1645,0.674,0,0,0.674,Toxin
pep1646,0.671,0,0,0.671,Toxin
pep1647,0.661,0,0,0.661,Toxin
pep1648,0.654,0,0,0.654,Toxin
pep1649,0.647,0,0,0.647,Toxin
pep165,0.696,0,0,0.696,Toxin
pep1650,0.657,0,0,0.657,Toxin
pep1651,0.675,0,0,0.675,Toxin
pep1652,0.619,0,0,0.619,Toxin
pep1653,0.604,0,0,0.604,Toxin
pep1654,0.636,0,0,0.636,Toxin
pep1655,0.643,0,0,0.643,Toxin
pep1656,0.645,0,0,0.645,Toxin
pep1657,0.642,0,0,0.642,Toxin
pep1658,0.592,0,0,0.592,Non-Toxin
pep1659,0.584,0,0,0.584,Non-Toxin
pep166,0.679,0,0,0.679,Toxin
pep1660,0.593,0,0,0.593,Non-Toxin
pep1661,0.591,0,0,0.591,Non-Toxin
pep1662,0.593,0,0,0.593,Non-Toxin
pep1663,0.591,0,0,0.591,Non-Toxin
pep1664,0.574,0,0,0.574,Non-Toxin
pep1665,0.541,0,0,0.541,Non-Toxin
pep1666,0.607,0,0,0.607,Toxin
pep1667,0.615,0,0,0.615,Toxin
pep1668,0.61,0,0,0.61,Toxin
pep1669,0.596,0,0,0.596,Non-Toxin
pep167,0.601,0,0,0.601,Toxin
pep1670,0.621,0,0,0.621,Toxin
pep1671,0.632,0,0,0.632,Toxin
pep1672,0.616,0,0,0.616,Toxin
pep1673,0.635,0,0,0.635,Toxin
pep1674,0.635,0,0,0.635,Toxin
pep1675,0.642,0,0,0.642,Toxin
pep1676,0.664,0,0,0.664,Toxin
pep1677,0.652,0,0,0.652,Toxin
pep1678,0.657,0,0,0.657,Toxin
pep1679,0.614,0,0,0.614,Toxin
pep168,0.531,0,0,0.531,Non-Toxin
pep1680,0.624,0,0,0.624,Toxin
pep1681,0.625,0,0,0.625,Toxin
pep1682,0.606,0,0,0.606,Toxin
pep1683,0.582,0,0,0.582,Non-Toxin
pep1684,0.542,0,0,0.542,Non-Toxin
pep1685,0.545,0,0,0.545,Non-Toxin
pep1686,0.538,0,0,0.538,Non-Toxin
pep1687,0.525,0,0,0.525,Non-Toxin
pep1688,0.523,0,0,0.523,Non-Toxin
pep1689,0.52,0,0,0.52,Non-Toxin
pep169,0.524,0,0,0.524,Non-Toxin
pep1690,0.543,0,0,0.543,Non-Toxin
pep1691,0.528,0,0,0.528,Non-Toxin
pep1692,0.634,0,0,0.634,Toxin
pep1693,0.634,0,0,0.634,Toxin
pep1694,0.619,0,0,0.619,Toxin
pep1695,0.607,0,0,0.607,Toxin
pep1696,0.605,0,0,0.605,Toxin
pep1697,0.598,0,0,0.598,Non-Toxin
pep1698,0.569,0,0,0.569,Non-Toxin
pep1699,0.603,0,0,0.603,Toxin
pep17,0.632,0,0,0.632,Toxin
pep170,0.511,0,0,0.511,Non-Toxin
pep1700,0.591,0,0,0.591,Non-Toxin
pep1701,0.567,0,0,0.567,Non-Toxin
pep1702,0.581,0,0,0.581,Non-Toxin
pep1703,0.541,0,0,0.541,Non-Toxin
pep1704,0.531,0,0,0.531,Non-Toxin
pep1705,0.705,0,0,0.705,Toxin
pep1706,0.661,0,0,0.661,Toxin
pep1707,0.68,0,0,0.68,Toxin
pep1708,0.691,0,0,0.691,Toxin
pep1709,0.694,0,0,0.694,Toxin
pep171,0.523,0,0,0.523,Non-Toxin
pep1710,0.699,0,0,0.699,Toxin
pep1711,0.693,0,0,0.693,Toxin
pep1712,0.642,0,0,0.642,Toxin
pep1713,0.631,0,0,0.631,Toxin
pep1714,0.628,0,0,0.628,Toxin
pep1715,0.644,0,0,0.644,Toxin
pep1716,0.634,0,0,0.634,Toxin
pep1717,0.597,0,0,0.597,Non-Toxin
pep1718,0.587,0,0,0.587,Non-Toxin
pep1719,0.543,0,0,0.543,Non-Toxin
pep172,0.522,0,0,0.522,Non-Toxin
pep1720,0.53,0,0,0.53,Non-Toxin
pep1721,0.474,0,0,0.474,Non-Toxin
pep1722,0.514,0,0,0.514,Non-Toxin
pep1723,0.522,0,0,0.522,Non-Toxin
pep1724,0.524,0,0,0.524,Non-Toxin
pep1725,0.525,0,0,0.525,Non-Toxin
pep1726,0.532,0,0,0.532,Non-Toxin
pep1727,0.509,0,0,0.509,Non-Toxin
pep1728,0.53,0,0,0.53,Non-Toxin
pep1729,0.567,0,0,0.567,Non-Toxin
pep173,0.55,0,0,0.55,Non-Toxin
pep1730,0.594,0,0,0.594,Non-Toxin
pep1731,0.543,0,0,0.543,Non-Toxin
pep1732,0.529,0,0,0.529,Non-Toxin
pep1733,0.535,0,0,0.535,Non-Toxin
pep1734,0.523,0,0,0.523,Non-Toxin
pep1735,0.516,0,0,0.516,Non-Toxin
pep1736,0.522,0,0,0.522,Non-Toxin
pep1737,0.533,0,0,0.533,Non-Toxin
pep1738,0.537,0,0,0.537,Non-Toxin
pep1739,0.536,0,0,0.536,Non-Toxin
pep174,0.532,0,0,0.532,Non-Toxin
pep1740,0.518,0,0,0.518,Non-Toxin
pep1741,0.444,0,0,0.444,Non-Toxin
pep1742,0.441,0,0,0.441,Non-Toxin
pep1743,0.406,0,0,0.406,Non-Toxin
pep1744,0.595,0,0,0.595,Non-Toxin
pep1745,0.546,0,0,0.546,Non-Toxin
pep1746,0.483,0,0,0.483,Non-Toxin
pep1747,0.528,0,0,0.528,Non-Toxin
pep1748,0.532,0,0,0.532,Non-Toxin
pep1749,0.549,0,0,0.549,Non-Toxin
pep175,0.53,0,0,0.53,Non-Toxin
pep1750,0.55,0,0,0.55,Non-Toxin
pep1751,0.527,0,0,0.527,Non-Toxin
pep1752,0.522,0,0,0.522,Non-Toxin
pep1753,0.523,0,0,0.523,Non-Toxin
pep1754,0.553,0,0,0.553,Non-Toxin
pep1755,0.581,0,0,0.581,Non-Toxin
pep1756,0.573,0,0,0.573,Non-Toxin
pep1757,0.579,0,0,0.579,Non-Toxin
pep1758,0.573,0,0,0.573,Non-Toxin
pep1759,0.574,0,0,0.574,Non-Toxin
pep176,0.538,0,0,0.538,Non-Toxin
pep1760,0.666,0,0,0.666,Toxin
pep1761,0.709,0,0,0.709,Toxin
pep1762,0.737,0,0,0.737,Toxin
pep1763,0.648,0,0,0.648,Toxin
pep1764,0.632,0,0,0.632,Toxin
pep1765,0.633,0,0,0.633,Toxin
pep1766,0.644,0,0,0.644,Toxin
pep1767,0.636,0,0,0.636,Toxin
pep1768,0.628,0,0,0.628,Toxin
pep1769,0.634,0,0,0.634,Toxin
pep177,0.55,0,0,0.55,Non-Toxin
pep1770,0.625,0,0,0.625,Toxin
pep1771,0.671,0,0,0.671,Toxin
pep1772,0.689,0,0,0.689,Toxin
pep1773,0.584,0,0,0.584,Non-Toxin
pep1774,0.572,0,0,0.572,Non-Toxin
pep1775,0.555,0,0,0.555,Non-Toxin
pep1776,0.561,0,0,0.561,Non-Toxin
pep1777,0.556,0,0,0.556,Non-Toxin
pep1778,0.572,0,0,0.572,Non-Toxin
pep1779,0.55,0,0,0.55,Non-Toxin
pep178,0.562,0,0,0.562,Non-Toxin
pep1780,0.556,0,0,0.556,Non-Toxin
pep1781,0.564,0,0,0.564,Non-Toxin
pep1782,0.707,0,0,0.707,Toxin
pep1783,0.711,0,0,0.711,Toxin
pep1784,0.715,0,0,0.715,Toxin
pep1785,0.728,0,0,0.728,Toxin
pep1786,0.672,0,0,0.672,Toxin
pep1787,0.665,0,0,0.665,Toxin
pep1788,0.747,0,0,0.747,Toxin
pep1789,0.745,0,0,0.745,Toxin
pep179,0.569,0,0,0.569,Non-Toxin
pep1790,0.735,0,0,0.735,Toxin
pep1791,0.68,0,0,0.68,Toxin
pep1792,0.608,0,0,0.608,Toxin
pep1793,0.817,0,0,0.817,Toxin
pep1794,0.778,0,0,0.778,Toxin
pep1795,0.741,0,0,0.741,Toxin
pep1796,0.736,0,0,0.736,Toxin
pep1797,0.735,0,0,0.735,Toxin
pep1798,0.717,0,0,0.717,Toxin
pep1799,0.699,0,0,0.699,Toxin
pep18,0.654,0,0,0.654,Toxin
pep180,0.619,0,0,0.619,Toxin
pep1800,0.715,0,0,0.715,Toxin
pep1801,0.678,0,0,0.678,Toxin
pep1802,0.685,0,0,0.685,Toxin
pep1803,0.69,0,0,0.69,Toxin
pep1804,0.685,0,0,0.685,Toxin
pep1805,0.692,0,0,0.692,Toxin
pep1806,0.698,0,0,0.698,Toxin
pep1807,0.637,0,0,0.637,Toxin
pep1808,0.64,0,0,0.64,Toxin
pep1809,0.648,0,0,0.648,Toxin
pep181,0.607,0,0,0.607,Toxin
pep1810,0.65,0,0,0.65,Toxin
pep1811,0.672,0,0,0.672,Toxin
pep1812,0.671,0,0,0.671,Toxin
pep1813,0.697,0,0,0.697,Toxin
pep1814,0.633,0,0,0.633,Toxin
pep1815,0.629,0,0,0.629,Toxin
pep1816,0.648,0,0,0.648,Toxin
pep1817,0.647,0,0,0.647,Toxin
pep1818,0.642,0,0,0.642,Toxin
pep1819,0.63,0,0,0.63,Toxin
pep182,0.592,0,0,0.592,Non-Toxin
pep1820,0.618,0,0,0.618,Toxin
pep1821,0.597,0,0,0.597,Non-Toxin
pep1822,0.584,0,0,0.584,Non-Toxin
pep1823,0.533,0,0,0.533,Non-Toxin
pep1824,0.567,0,0,0.567,Non-Toxin
pep1825,0.56,0,0,0.56,Non-Toxin
pep1826,0.566,0,0,0.566,Non-Toxin
pep1827,0.624,0,0,0.624,Toxin
pep1828,0.599,0,0,0.599,Non-Toxin
pep1829,0.615,0,0,0.615,Toxin
pep183,0.587,0,0,0.587,Non-Toxin
pep1830,0.578,0,0,0.578,Non-Toxin
pep1831,0.585,0,0,0.585,Non-Toxin
pep1832,0.631,0,0,0.631,Toxin
pep1833,0.61,0,0,0.61,Toxin
pep1834,0.536,0,0,0.536,Non-Toxin
pep1835,0.534,0,0,0.534,Non-Toxin
pep1836,0.535,0,0,0.535,Non-Toxin
pep1837,0.545,0,0,0.545,Non-Toxin
pep1838,0.562,0,0,0.562,Non-Toxin
pep1839,0.567,0,0,0.567,Non-Toxin
pep184,0.556,0,0,0.556,Non-Toxin
pep1840,0.649,0,0,0.649,Toxin
pep1841,0.623,0,0,0.623,Toxin
pep1842,0.61,0,0,0.61,Toxin
pep1843,0.599,0,0,0.599,Non-Toxin
pep1844,0.576,0,0,0.576,Non-Toxin
pep1845,0.575,0,0,0.575,Non-Toxin
pep1846,0.545,0,0,0.545,Non-Toxin
pep1847,0.544,0,0,0.544,Non-Toxin
pep1848,0.56,0,0,0.56,Non-Toxin
pep1849,0.555,0,0,0.555,Non-Toxin
pep185,0.543,0,0,0.543,Non-Toxin
pep1850,0.659,0,0,0.659,Toxin
pep1851,0.635,0,0,0.635,Toxin
pep1852,0.673,0,0,0.673,Toxin
pep1853,0.69,0,0,0.69,Toxin
pep1854,0.695,0,0,0.695,Toxin
pep1855,0.661,0,0,0.661,Toxin
pep1856,0.621,0,0,0.621,Toxin
pep1857,0.633,0,0,0.633,Toxin
pep1858,0.639,0,0,0.639,Toxin
pep1859,0.653,0,0,0.653,Toxin
pep186,0.543,0,0,0.543,Non-Toxin
pep1860,0.659,0,0,0.659,Toxin
pep1861,0.654,0,0,0.654,Toxin
pep1862,0.618,0,0,0.618,Toxin
pep1863,0.762,0,0,0.762,Toxin
pep1864,0.754,0,0,0.754,Toxin
pep1865,0.654,0,0,0.654,Toxin
pep1866,0.658,0,0,0.658,Toxin
pep1867,0.658,0,0,0.658,Toxin
pep1868,0.673,0,0,0.673,Toxin
pep1869,0.675,0,0,0.675,Toxin
pep187,0.524,0,0,0.524,Non-Toxin
pep1870,0.64,0,0,0.64,Toxin
pep1871,0.649,0,0,0.649,Toxin
pep1872,0.653,0,0,0.653,Toxin
pep1873,0.658,0,0,0.658,Toxin
pep1874,0.659,0,0,0.659,Toxin
pep1875,0.667,0,0,0.667,Toxin
pep1876,0.62,0,0,0.62,Toxin
pep1877,0.746,0,0,0.746,Toxin
pep1878,0.77,0,0,0.77,Toxin
pep1879,0.757,0,0,0.757,Toxin
pep188,0.561,0,0,0.561,Non-Toxin
pep1880,0.697,0,0,0.697,Toxin
pep1881,0.707,0,0,0.707,Toxin
pep1882,0.664,0,0,0.664,Toxin
pep1883,0.659,0,0,0.659,Toxin
pep1884,0.666,0,0,0.666,Toxin
pep1885,0.659,0,0,0.659,Toxin
pep1886,0.656,0,0,0.656,Toxin
pep1887,0.619,0,0,0.619,Toxin
pep1888,0.601,0,0,0.601,Toxin
pep1889,0.613,0,0,0.613,Toxin
pep189,0.626,0,0,0.626,Toxin
pep1890,0.624,0,0,0.624,Toxin
pep1891,0.625,0,0,0.625,Toxin
pep1892,0.626,0,0,0.626,Toxin
pep1893,0.615,0,0,0.615,Toxin
pep1894,0.588,0,0,0.588,Non-Toxin
pep1895,0.545,0,0,0.545,Non-Toxin
pep1896,0.541,0,0,0.541,Non-Toxin
pep1897,0.545,0,0,0.545,Non-Toxin
pep1898,0.539,0,0,0.539,Non-Toxin
pep1899,0.539,0,0,0.539,Non-Toxin
pep19,0.687,0,0,0.687,Toxin
pep190,0.648,0,0,0.648,Toxin
pep1900,0.549,0,0,0.549,Non-Toxin
pep1901,0.539,0,0,0.539,Non-Toxin
pep1902,0.715,0,0,0.715,Toxin
pep1903,0.742,0,0,0.742,Toxin
pep1904,0.751,0,0,0.751,Toxin
pep1905,0.744,0,0,0.744,Toxin
pep1906,0.685,0,0,0.685,Toxin
pep1907,0.621,0,0,0.621,Toxin
pep1908,0.799,0,0,0.799,Toxin
pep1909,0.753,0,0,0.753,Toxin
pep191,0.622,0,0,0.622,Toxin
pep1910,0.737,0,0,0.737,Toxin
pep1911,0.743,0,0,0.743,Toxin
pep1912,0.733,0,0,0.733,Toxin
pep1913,0.73,0,0,0.73,Toxin
pep1914,0.714,0,0,0.714,Toxin
pep1915,0.701,0,0,0.701,Toxin
pep1916,0.83,0,0,0.83,Toxin
pep1917,0.819,0,0,0.819,Toxin
pep1918,0.796,0,0,0.796,Toxin
pep1919,0.784,0,0,0.784,Toxin
pep192,0.627,0,0,0.627,Toxin
pep1920,0.765,0,0,0.765,Toxin
pep1921,0.794,0,0,0.794,Toxin
pep1922,0.781,0,0,0.781,Toxin
pep1923,0.774,0,0,0.774,Toxin
pep1924,0.766,0,0,0.766,Toxin
pep1925,0.768,0,0,0.768,Toxin
pep1926,0.704,0,0,0.704,Toxin
pep1927,0.846,0,0,0.846,Toxin
pep1928,0.828,0,0,0.828,Toxin
pep1929,0.805,0,0,0.805,Toxin
pep193,0.621,0,0,0.621,Toxin
pep1930,0.804,0,0,0.804,Toxin
pep1931,0.799,0,0,0.799,Toxin
pep1932,0.815,0,0,0.815,Toxin
pep1933,0.785,0,0,0.785,Toxin
pep1934,0.786,0,0,0.786,Toxin
pep1935,0.775,0,0,0.775,Toxin
pep1936,0.768,0,0,0.768,Toxin
pep1937,0.744,0,0,0.744,Toxin
pep1938,0.728,0,0,0.728,Toxin
pep1939,0.729,0,0,0.729,Toxin
pep194,0.612,0,0,0.612,Toxin
pep1940,0.709,0,0,0.709,Toxin
pep1941,0.702,0,0,0.702,Toxin
pep1942,0.69,0,0,0.69,Toxin
pep1943,0.7,0,0,0.7,Toxin
pep1944,0.662,0,0,0.662,Toxin
pep1945,0.678,0,0,0.678,Toxin
pep1946,0.677,0,0,0.677,Toxin
pep1947,0.64,0,0,0.64,Toxin
pep1948,0.634,0,0,0.634,Toxin
pep1949,0.636,0,0,0.636,Toxin
pep195,0.618,0,0,0.618,Toxin
pep1950,0.66,0,0,0.66,Toxin
pep1951,0.665,0,0,0.665,Toxin
pep1952,0.663,0,0,0.663,Toxin
pep1953,0.683,0,0,0.683,Toxin
pep1954,0.683,0,0,0.683,Toxin
pep1955,0.691,0,0,0.691,Toxin
pep1956,0.665,0,0,0.665,Toxin
pep1957,0.673,0,0,0.673,Toxin
pep1958,0.654,0,0,0.654,Toxin
pep1959,0.652,0,0,0.652,Toxin
pep196,0.624,0,0,0.624,Toxin
pep1960,0.65,0,0,0.65,Toxin
pep1961,0.656,0,0,0.656,Toxin
pep1962,0.634,0,0,0.634,Toxin
pep1963,0.624,0,0,0.624,Toxin
pep1964,0.64,0,0,0.64,Toxin
pep1965,0.643,0,0,0.643,Toxin
pep1966,0.733,0,0,0.733,Toxin
pep1967,0.775,0,0,0.775,Toxin
pep1968,0.756,0,0,0.756,Toxin
pep1969,0.676,0,0,0.676,Toxin
pep197,0.648,0,0,0.648,Toxin
pep1970,0.679,0,0,0.679,Toxin
pep1971,0.553,0,0,0.553,Non-Toxin
pep1972,0.573,0,0,0.573,Non-Toxin
pep1973,0.599,0,0,0.599,Non-Toxin
pep1974,0.587,0,0,0.587,Non-Toxin
pep1975,0.621,0,0,0.621,Toxin
pep1976,0.572,0,0,0.572,Non-Toxin
pep1977,0.55,0,0,0.55,Non-Toxin
pep1978,0.472,0,0,0.472,Non-Toxin
pep1979,0.407,0,0,0.407,Non-Toxin
pep198,0.658,0,0,0.658,Toxin
pep1980,0.409,0,0,0.409,Non-Toxin
pep1981,0.429,0,0,0.429,Non-Toxin
pep1982,0.452,0,0,0.452,Non-Toxin
pep1983,0.423,0,0,0.423,Non-Toxin
pep1984,0.7,0,0,0.7,Toxin
pep1985,0.85,0,0,0.85,Toxin
pep1986,0.849,0,0,0.849,Toxin
pep1987,0.818,0,0,0.818,Toxin
pep1988,0.804,0,0,0.804,Toxin
pep1989,0.81,0,0,0.81,Toxin
pep199,0.669,0,0,0.669,Toxin
pep1990,0.838,0,0,0.838,Toxin
pep1991,0.794,0,0,0.794,Toxin
pep1992,0.77,0,0,0.77,Toxin
pep1993,0.765,0,0,0.765,Toxin
pep1994,0.76,0,0,0.76,Toxin
pep1995,0.723,0,0,0.723,Toxin
pep1996,0.729,0,0,0.729,Toxin
pep1997,0.724,0,0,0.724,Toxin
pep1998,0.705,0,0,0.705,Toxin
pep1999,0.717,0,0,0.717,Toxin
pep2,0.857,0,0,0.857,Toxin
pep20,0.699,0,0,0.699,Toxin
pep200,0.673,0,0,0.673,Toxin
pep2000,0.734,0,0,0.734,Toxin
pep2001,0.721,0,0,0.721,Toxin
pep2002,0.703,0,0,0.703,Toxin
pep2003,0.687,0,0,0.687,Toxin
pep2004,0.67,0,0,0.67,Toxin
pep2005,0.66,0,0,0.66,Toxin
pep2006,0.654,0,0,0.654,Toxin
pep2007,0.65,0,0,0.65,Toxin
pep2008,0.612,0,0,0.612,Toxin
pep2009,0.601,0,0,0.601,Toxin
pep201,0.656,0,0,0.656,Toxin
pep2010,0.695,0,0,0.695,Toxin
pep2011,0.675,0,0,0.675,Toxin
pep2012,0.681,0,0,0.681,Toxin
pep2013,0.696,0,0,0.696,Toxin
pep2014,0.632,0,0,0.632,Toxin
pep2015,0.631,0,0,0.631,Toxin
pep2016,0.625,0,0,0.625,Toxin
pep2017,0.658,0,0,0.658,Toxin
pep2018,0.713,0,0,0.713,Toxin
pep2019,0.715,0,0,0.715,Toxin
pep202,0.673,0,0,0.673,Toxin
pep2020,0.671,0,0,0.671,Toxin
pep2021,0.674,0,0,0.674,Toxin
pep2022,0.676,0,0,0.676,Toxin
pep2023,0.69,0,0,0.69,Toxin
pep2024,0.7,0,0,0.7,Toxin
pep2025,0.61,0,0,0.61,Toxin
pep2026,0.908,0,0,0.908,Toxin
pep2027,0.914,0,0,0.914,Toxin
pep2028,0.858,0,0,0.858,Toxin
pep2029,0.834,0,0,0.834,Toxin
pep203,0.683,0,0,0.683,Toxin
pep2030,0.791,0,0,0.791,Toxin
pep2031,0.763,0,0,0.763,Toxin
pep2032,0.74,0,0,0.74,Toxin
pep2033,0.717,0,0,0.717,Toxin
pep2034,0.687,0,0,0.687,Toxin
pep2035,0.651,0,0,0.651,Toxin
pep2036,0.673,0,0,0.673,Toxin
pep2037,0.692,0,0,0.692,Toxin
pep2038,0.705,0,0,0.705,Toxin
pep2039,0.622,0,0,0.622,Toxin
pep204,0.684,0,0,0.684,Toxin
pep2040,0.614,0,0,0.614,Toxin
pep2041,0.623,0,0,0.623,Toxin
pep2042,0.63,0,0,0.63,Toxin
pep2043,0.632,0,0,0.632,Toxin
pep2044,0.675,0,0,0.675,Toxin
pep2045,0.672,0,0,0.672,Toxin
pep2046,0.653,0,0,0.653,Toxin
pep2047,0.659,0,0,0.659,Toxin
pep2048,0.633,0,0,0.633,Toxin
pep2049,0.639,0,0,0.639,Toxin
pep205,0.681,0,0,0.681,Toxin
pep2050,0.635,0,0,0.635,Toxin
pep2051,0.638,0,0,0.638,Toxin
pep2052,0.654,0,0,0.654,Toxin
pep2053,0.67,0,0,0.67,Toxin
pep2054,0.621,0,0,0.621,Toxin
pep2055,0.622,0,0,0.622,Toxin
pep2056,0.61,0,0,0.61,Toxin
pep2057,0.669,0,0,0.669,Toxin
pep2058,0.62,0,0,0.62,Toxin
pep2059,0.549,0,0,0.549,Non-Toxin
pep206,0.68,0,0,0.68,Toxin
pep2060,0.55,0,0,0.55,Non-Toxin
pep2061,0.534,0,0,0.534,Non-Toxin
pep2062,0.527,0,0,0.527,Non-Toxin
pep2063,0.513,0,0,0.513,Non-Toxin
pep2064,0.565,0,0,0.565,Non-Toxin
pep2065,0.571,0,0,0.571,Non-Toxin
pep2066,0.574,0,0,0.574,Non-Toxin
pep2067,0.647,0,0,0.647,Toxin
pep2068,0.66,0,0,0.66,Toxin
pep2069,0.675,0,0,0.675,Toxin
pep207,0.676,0,0,0.676,Toxin
pep2070,0.625,0,0,0.625,Toxin
pep2071,0.608,0,0,0.608,Toxin
pep2072,0.612,0,0,0.612,Toxin
pep2073,0.636,0,0,0.636,Toxin
pep2074,0.645,0,0,0.645,Toxin
pep2075,0.665,0,0,0.665,Toxin
pep2076,0.676,0,0,0.676,Toxin
pep2077,0.736,0,0,0.736,Toxin
pep2078,0.719,0,0,0.719,Toxin
pep2079,0.709,0,0,0.709,Toxin
pep208,0.609,0,0,0.609,Toxin
pep2080,0.704,0,0,0.704,Toxin
pep2081,0.716,0,0,0.716,Toxin
pep2082,0.735,0,0,0.735,Toxin
pep2083,0.629,0,0,0.629,Toxin
pep2084,0.656,0,0,0.656,Toxin
pep2085,0.646,0,0,0.646,Toxin
pep2086,0.651,0,0,0.651,Toxin
pep2087,0.668,0,0,0.668,Toxin
pep2088,0.661,0,0,0.661,Toxin
pep2089,0.661,0,0,0.661,Toxin
pep209,0.621,0,0,0.621,Toxin
pep2090,0.518,0,0,0.518,Non-Toxin
pep2091,0.559,0,0,0.559,Non-Toxin
pep2092,0.55,0,0,0.55,Non-Toxin
pep2093,0.562,0,0,0.562,Non-Toxin
pep2094,0.534,0,0,0.534,Non-Toxin
pep2095,0.539,0,0,0.539,Non-Toxin
