Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
pep1548,0.684,0,0,0.684,Toxin
pep1549,0.686,0,0,0.686,Toxin
pep155,0.912,0,0,0.912,Toxin
pep1550,0.703,0,0,0.703,Toxin
pep1551,0.672,0,0,0.672,Toxin
pep1552,0.696,0,0,0.696,Toxin
pep1553,0.68,0,0,0.68,Toxin
pep1554,0.683,0,0,0.683,Toxin
pep1555,0.667,0,0,0.667,Toxin
pep1556,0.702,0,0,0.702,Toxin
pep1557,0.662,0,0,0.662,Toxin
pep1558,0.678,0,0,0.678,Toxin
pep1559,0.665,0,0,0.665,Toxin
pep156,0.891,0,0,0.891,Toxin
pep1560,0.679,0,0,0.679,Toxin
pep1561,0.704,0,0,0.704,Toxin
pep1562,0.701,0,0,0.701,Toxin
pep1563,0.682,0,0,0.682,Toxin
pep1564,0.676,0,0,0.676,Toxin
pep1565,0.623,0,0,0.623,Toxin
pep1566,0.607,0,0,0.607,Toxin
pep1567,0.639,0,0,0.639,Toxin
pep1568,0.629,0,0,0.629,Toxin
pep1569,0.628,0,0,0.628,Toxin
pep157,0.855,0,0,0.855,Toxin
pep1570,0.788,0,0,0.788,Toxin
pep1571,0.744,0,0,0.744,Toxin
pep1572,0.657,0,0,0.657,Toxin
pep1573,0.677,0,0,0.677,Toxin
pep1574,0.62,0,0,0.62,Toxin
pep1575,0.628,0,0,0.628,Toxin
pep1576,0.643,0,0,0.643,Toxin
pep1577,0.651,0,0,0.651,Toxin
pep1578,0.671,0,0,0.671,Toxin
pep1579,0.673,0,0,0.673,Toxin
pep158,0.82,0,0,0.82,Toxin
pep1580,0.688,0,0,0.688,Toxin
pep1581,0.683,0,0,0.683,Toxin
pep1582,0.618,0,0,0.618,Toxin
pep1583,0.594,0,0,0.594,Non-Toxin
pep1584,0.616,0,0,0.616,Toxin
pep1585,0.588,0,0,0.588,Non-Toxin
pep1586,0.605,0,0,0.605,Toxin
pep1587,0.626,0,0,0.626,Toxin
pep1588,0.617,0,0,0.617,Toxin
pep1589,0.637,0,0,0.637,Toxin
pep159,0.796,0,0,0.796,Toxin
pep1590,0.642,0,0,0.642,Toxin
pep1591,0.643,0,0,0.643,Toxin
pep1592,0.632,0,0,0.632,Toxin
pep1593,0.624,0,0,0.624,Toxin
pep1594,0.625,0,0,0.625,Toxin
pep1595,0.637,0,0,0.637,Toxin
pep1596,0.655,0,0,0.655,Toxin
pep1597,0.681,0,0,0.681,Toxin
pep1598,0.646,0,0,0.646,Toxin
pep1599,0.643,0,0,0.643,Toxin
pep16,0.623,0,0,0.623,Toxin
pep160,0.788,0,0,0.788,Toxin
pep1600,0.651,0,0,0.651,Toxin
pep1601,0.644,0,0,0.644,Toxin
pep1602,0.844,0,0,0.844,Toxin
pep1603,0.822,0,0,0.822,Toxin
pep1604,0.817,0,0,0.817,Toxin
pep1605,0.837,0,0,0.837,Toxin
pep1606,0.592,0,0,0.592,Non-Toxin
pep1607,0.535,0,0,0.535,Non-Toxin
pep1608,0.531,0,0,0.531,Non-Toxin
pep1609,0.561,0,0,0.561,Non-Toxin
pep161,0.774,0,0,0.774,Toxin
pep1610,0.609,0,0,0.609,Toxin
pep1611,0.621,0,0,0.621,Toxin
pep1612,0.628,0,0,0.628,Toxin
pep1613,0.504,0,0,0.504,Non-Toxin
pep1614,0.471,0,0,0.471,Non-Toxin
pep1615,0.455,0,0,0.455,Non-Toxin
pep1616,0.452,0,0,0.452,Non-Toxin
pep1617,0.447,0,0,0.447,Non-Toxin
pep1618,0.452,0,0,0.452,Non-Toxin
pep1619,0.432,0,0,0.432,Non-Toxin
pep162,0.766,0,0,0.766,Toxin
pep1620,0.715,0,0,0.715,Toxin
pep1621,0.664,0,0,0.664,Toxin
pep1622,0.661,0,0,0.661,Toxin
pep1623,0.68,0,0,0.68,Toxin
pep1624,0.722,0,0,0.722,Toxin
pep1625,0.735,0,0,0.735,Toxin
pep1626,0.726,0,0,0.726,Toxin
pep1627,0.716,0,0,0.716,Toxin
pep1628,0.706,0,0,0.706,Toxin
pep1629,0.734,0,0,0.734,Toxin
pep163,0.762,0,0,0.762,Toxin
pep1630,0.729,0,0,0.729,Toxin
pep1631,0.71,0,0,0.71,Toxin
pep1632,0.613,0,0,0.613,Toxin
pep1633,0.564,0,0,0.564,Non-Toxin
pep1634,0.591,0,0,0.591,Non-Toxin
pep1635,0.574,0,0,0.574,Non-Toxin
pep1636,0.568,0,0,0.568,Non-Toxin
pep1637,0.576,0,0,0.576,Non-Toxin
pep1638,0.573,0,0,0.573,Non-Toxin
pep1639,0.594,0,0,0.594,Non-Toxin
pep164,0.547,0,0,0.547,Non-Toxin
pep1640,0.597,0,0,0.597,Non-Toxin
pep1641,0.639,0,0,0.639,Toxin
pep1642,0.619,0,0,0.619,Toxin
pep1643,0.642,0,0,0.642,Toxin
pep1644,0.64,0,0,0.64,Toxin
pep1645,0.51,0,0,0.51,Non-Toxin
pep1646,0.517,0,0,0.517,Non-Toxin
pep1647,0.634,0,0,0.634,Toxin
pep1648,0.634,0,0,0.634,Toxin
pep1649,0.619,0,0,0.619,Toxin
pep165,0.548,0,0,0.548,Non-Toxin
pep1650,0.607,0,0,0.607,Toxin
pep1651,0.605,0,0,0.605,Toxin
pep1652,0.598,0,0,0.598,Non-Toxin
pep1653,0.569,0,0,0.569,Non-Toxin
pep1654,0.603,0,0,0.603,Toxin
pep1655,0.591,0,0,0.591,Non-Toxin
pep1656,0.638,0,0,0.638,Toxin
pep1657,0.654,0,0,0.654,Toxin
pep1658,0.663,0,0,0.663,Toxin
pep1659,0.648,0,0,0.648,Toxin
pep166,0.555,0,0,0.555,Non-Toxin
pep1660,0.835,0,0,0.835,Toxin
pep1661,0.84,0,0,0.84,Toxin
pep1662,0.841,0,0,0.841,Toxin
pep1663,0.846,0,0,0.846,Toxin
pep1664,0.843,0,0,0.843,Toxin
pep1665,0.818,0,0,0.818,Toxin
pep1666,0.774,0,0,0.774,Toxin
pep1667,0.73,0,0,0.73,Toxin
pep1668,0.694,0,0,0.694,Toxin
pep1669,0.691,0,0,0.691,Toxin
pep167,0.578,0,0,0.578,Non-Toxin
pep1670,0.673,0,0,0.673,Toxin
pep1671,0.687,0,0,0.687,Toxin
pep1672,0.702,0,0,0.702,Toxin
pep1673,0.657,0,0,0.657,Toxin
pep1674,0.619,0,0,0.619,Toxin
pep1675,0.569,0,0,0.569,Non-Toxin
pep1676,0.586,0,0,0.586,Non-Toxin
pep1677,0.559,0,0,0.559,Non-Toxin
pep1678,0.565,0,0,0.565,Non-Toxin
pep1679,0.567,0,0,0.567,Non-Toxin
pep168,0.598,0,0,0.598,Non-Toxin
pep1680,0.569,0,0,0.569,Non-Toxin
pep1681,0.557,0,0,0.557,Non-Toxin
pep1682,0.563,0,0,0.563,Non-Toxin
pep1683,0.594,0,0,0.594,Non-Toxin
pep1684,0.652,0,0,0.652,Toxin
pep1685,0.659,0,0,0.659,Toxin
pep1686,0.628,0,0,0.628,Toxin
pep1687,0.612,0,0,0.612,Toxin
pep1688,0.558,0,0,0.558,Non-Toxin
pep1689,0.485,0,0,0.485,Non-Toxin
pep169,0.607,0,0,0.607,Toxin
pep1690,0.502,0,0,0.502,Non-Toxin
pep1691,0.543,0,0,0.543,Non-Toxin
pep1692,0.546,0,0,0.546,Non-Toxin
pep1693,0.553,0,0,0.553,Non-Toxin
pep1694,0.565,0,0,0.565,Non-Toxin
pep1695,0.538,0,0,0.538,Non-Toxin
pep1696,0.549,0,0,0.549,Non-Toxin
pep1697,0.56,0,0,0.56,Non-Toxin
pep1698,0.557,0,0,0.557,Non-Toxin
pep1699,0.668,0,0,0.668,Toxin
pep17,0.636,0,0,0.636,Toxin
pep170,0.645,0,0,0.645,Toxin
pep1700,0.655,0,0,0.655,Toxin
pep1701,0.651,0,0,0.651,Toxin
pep1702,0.651,0,0,0.651,Toxin
pep1703,0.685,0,0,0.685,Toxin
pep1704,0.638,0,0,0.638,Toxin
pep1705,0.601,0,0,0.601,Toxin
pep1706,0.605,0,0,0.605,Toxin
pep1707,0.601,0,0,0.601,Toxin
pep1708,0.561,0,0,0.561,Non-Toxin
pep1709,0.547,0,0,0.547,Non-Toxin
pep171,0.647,0,0,0.647,Toxin
pep1710,0.531,0,0,0.531,Non-Toxin
pep1711,0.551,0,0,0.551,Non-Toxin
pep1712,0.557,0,0,0.557,Non-Toxin
pep1713,0.566,0,0,0.566,Non-Toxin
pep1714,0.564,0,0,0.564,Non-Toxin
pep1715,0.563,0,0,0.563,Non-Toxin
pep1716,0.575,0,0,0.575,Non-Toxin
pep1717,0.579,0,0,0.579,Non-Toxin
pep1718,0.592,0,0,0.592,Non-Toxin
pep1719,0.586,0,0,0.586,Non-Toxin
pep172,0.928,0,0,0.928,Toxin
pep1720,0.589,0,0,0.589,Non-Toxin
pep1721,0.596,0,0,0.596,Non-Toxin
pep1722,0.594,0,0,0.594,Non-Toxin
pep1723,0.601,0,0,0.601,Toxin
pep1724,0.607,0,0,0.607,Toxin
pep1725,0.524,0,0,0.524,Non-Toxin
pep1726,0.511,0,0,0.511,Non-Toxin
pep1727,0.516,0,0,0.516,Non-Toxin
pep1728,0.501,0,0,0.501,Non-Toxin
pep1729,0.52,0,0,0.52,Non-Toxin
pep173,0.924,0,0,0.924,Toxin
pep1730,0.517,0,0,0.517,Non-Toxin
pep1731,0.672,0,0,0.672,Toxin
pep1732,0.728,0,0,0.728,Toxin
pep1733,0.658,0,0,0.658,Toxin
pep1734,0.634,0,0,0.634,Toxin
pep1735,0.628,0,0,0.628,Toxin
pep1736,0.659,0,0,0.659,Toxin
pep1737,0.638,0,0,0.638,Toxin
pep1738,0.635,0,0,0.635,Toxin
pep1739,0.643,0,0,0.643,Toxin
pep174,0.934,0,0,0.934,Toxin
pep1740,0.623,0,0,0.623,Toxin
pep1741,0.656,0,0,0.656,Toxin
pep1742,0.675,0,0,0.675,Toxin
pep1743,0.686,0,0,0.686,Toxin
pep1744,0.588,0,0,0.588,Non-Toxin
pep1745,0.625,0,0,0.625,Toxin
pep1746,0.636,0,0,0.636,Toxin
pep1747,0.628,0,0,0.628,Toxin
pep1748,0.669,0,0,0.669,Toxin
pep1749,0.625,0,0,0.625,Toxin
pep175,0.932,0,0,0.932,Toxin
pep1750,0.628,0,0,0.628,Toxin
pep1751,0.527,0,0,0.527,Non-Toxin
pep1752,0.505,0,0,0.505,Non-Toxin
pep1753,0.493,0,0,0.493,Non-Toxin
pep1754,0.837,0,0,0.837,Toxin
pep1755,0.849,0,0,0.849,Toxin
pep1756,0.814,0,0,0.814,Toxin
pep1757,0.806,0,0,0.806,Toxin
pep1758,0.819,0,0,0.819,Toxin
pep1759,0.815,0,0,0.815,Toxin
pep176,0.909,0,0,0.909,Toxin
pep1760,0.815,0,0,0.815,Toxin
pep1761,0.777,0,0,0.777,Toxin
pep1762,0.741,0,0,0.741,Toxin
pep1763,0.741,0,0,0.741,Toxin
pep1764,0.736,0,0,0.736,Toxin
pep1765,0.748,0,0,0.748,Toxin
pep1766,0.726,0,0,0.726,Toxin
pep1767,0.698,0,0,0.698,Toxin
pep1768,0.696,0,0,0.696,Toxin
pep1769,0.622,0,0,0.622,Toxin
pep177,0.875,0,0,0.875,Toxin
pep1770,0.601,0,0,0.601,Toxin
pep1771,0.598,0,0,0.598,Non-Toxin
pep1772,0.628,0,0,0.628,Toxin
pep1773,0.653,0,0,0.653,Toxin
pep1774,0.636,0,0,0.636,Toxin
pep1775,0.875,0,0,0.875,Toxin
pep1776,0.856,0,0,0.856,Toxin
pep1777,0.836,0,0,0.836,Toxin
pep1778,0.828,0,0,0.828,Toxin
pep1779,0.841,0,0,0.841,Toxin
pep178,0.833,0,0,0.833,Toxin
pep1780,0.818,0,0,0.818,Toxin
pep1781,0.601,0,0,0.601,Toxin
pep1782,0.591,0,0,0.591,Non-Toxin
pep1783,0.663,0,0,0.663,Toxin
pep1784,0.522,0,0,0.522,Non-Toxin
pep1785,0.515,0,0,0.515,Non-Toxin
pep1786,0.455,0,0,0.455,Non-Toxin
pep1787,0.723,0,0,0.723,Toxin
pep1788,0.716,0,0,0.716,Toxin
pep1789,0.745,0,0,0.745,Toxin
pep179,0.851,0,0,0.851,Toxin
pep1790,0.738,0,0,0.738,Toxin
pep1791,0.717,0,0,0.717,Toxin
pep1792,0.67,0,0,0.67,Toxin
pep1793,0.655,0,0,0.655,Toxin
pep1794,0.639,0,0,0.639,Toxin
pep1795,0.67,0,0,0.67,Toxin
pep1796,0.619,0,0,0.619,Toxin
pep1797,0.623,0,0,0.623,Toxin
pep1798,0.625,0,0,0.625,Toxin
pep1799,0.628,0,0,0.628,Toxin
pep18,0.658,0,0,0.658,Toxin
pep180,0.848,0,0,0.848,Toxin
pep1800,0.705,0,0,0.705,Toxin
pep1801,0.688,0,0,0.688,Toxin
pep1802,0.67,0,0,0.67,Toxin
pep1803,0.655,0,0,0.655,Toxin
pep1804,0.65,0,0,0.65,Toxin
pep1805,0.65,0,0,0.65,Toxin
pep1806,0.676,0,0,0.676,Toxin
pep1807,0.662,0,0,0.662,Toxin
pep1808,0.609,0,0,0.609,Toxin
pep1809,0.611,0,0,0.611,Toxin
pep181,0.872,0,0,0.872,Toxin
pep1810,0.623,0,0,0.623,Toxin
pep1811,0.613,0,0,0.613,Toxin
pep1812,0.609,0,0,0.609,Toxin
pep1813,0.826,0,0,0.826,Toxin
pep1814,0.83,0,0,0.83,Toxin
pep1815,0.849,0,0,0.849,Toxin
pep1816,0.844,0,0,0.844,Toxin
pep1817,0.827,0,0,0.827,Toxin
pep1818,0.787,0,0,0.787,Toxin
pep1819,0.778,0,0,0.778,Toxin
pep182,0.882,0,0,0.882,Toxin
pep1820,0.706,0,0,0.706,Toxin
pep1821,0.679,0,0,0.679,Toxin
pep1822,0.705,0,0,0.705,Toxin
pep1823,0.633,0,0,0.633,Toxin
pep1824,0.622,0,0,0.622,Toxin
pep1825,0.608,0,0,0.608,Toxin
pep1826,0.649,0,0,0.649,Toxin
pep1827,0.644,0,0,0.644,Toxin
pep1828,0.658,0,0,0.658,Toxin
pep1829,0.671,0,0,0.671,Toxin
pep183,0.612,0,0,0.612,Toxin
pep1830,0.655,0,0,0.655,Toxin
pep1831,0.618,0,0,0.618,Toxin
pep1832,0.616,0,0,0.616,Toxin
pep1833,0.608,0,0,0.608,Toxin
pep1834,0.608,0,0,0.608,Toxin
pep1835,0.629,0,0,0.629,Toxin
pep1836,0.677,0,0,0.677,Toxin
pep1837,0.675,0,0,0.675,Toxin
pep1838,0.675,0,0,0.675,Toxin
pep1839,0.676,0,0,0.676,Toxin
pep184,0.839,0,0,0.839,Toxin
pep1840,0.669,0,0,0.669,Toxin
pep1841,0.669,0,0,0.669,Toxin
pep1842,0.659,0,0,0.659,Toxin
pep1843,0.65,0,0,0.65,Toxin
pep1844,0.61,0,0,0.61,Toxin
pep1845,0.673,0,0,0.673,Toxin
pep1846,0.688,0,0,0.688,Toxin
pep1847,0.679,0,0,0.679,Toxin
pep1848,0.66,0,0,0.66,Toxin
pep1849,0.608,0,0,0.608,Toxin
pep185,0.526,0,0,0.526,Non-Toxin
pep1850,0.541,0,0,0.541,Non-Toxin
pep1851,0.555,0,0,0.555,Non-Toxin
pep1852,0.567,0,0,0.567,Non-Toxin
pep1853,0.574,0,0,0.574,Non-Toxin
pep1854,0.614,0,0,0.614,Toxin
pep1855,0.635,0,0,0.635,Toxin
pep1856,0.619,0,0,0.619,Toxin
pep1857,0.776,0,0,0.776,Toxin
pep1858,0.761,0,0,0.761,Toxin
pep1859,0.696,0,0,0.696,Toxin
pep186,0.518,0,0,0.518,Non-Toxin
pep1860,0.714,0,0,0.714,Toxin
pep1861,0.667,0,0,0.667,Toxin
pep1862,0.665,0,0,0.665,Toxin
pep1863,0.665,0,0,0.665,Toxin
pep1864,0.661,0,0,0.661,Toxin
pep1865,0.644,0,0,0.644,Toxin
pep1866,0.608,0,0,0.608,Toxin
pep1867,0.594,0,0,0.594,Non-Toxin
pep1868,0.601,0,0,0.601,Toxin
pep1869,0.61,0,0,0.61,Toxin
pep187,0.533,0,0,0.533,Non-Toxin
pep1870,0.591,0,0,0.591,Non-Toxin
pep1871,0.601,0,0,0.601,Toxin
pep1872,0.608,0,0,0.608,Toxin
pep1873,0.634,0,0,0.634,Toxin
pep1874,0.601,0,0,0.601,Toxin
pep1875,0.601,0,0,0.601,Toxin
pep1876,0.614,0,0,0.614,Toxin
pep1877,0.611,0,0,0.611,Toxin
pep1878,0.628,0,0,0.628,Toxin
pep1879,0.629,0,0,0.629,Toxin
pep188,0.522,0,0,0.522,Non-Toxin
pep1880,0.597,0,0,0.597,Non-Toxin
pep1881,0.605,0,0,0.605,Toxin
pep1882,0.834,0,0,0.834,Toxin
pep1883,0.836,0,0,0.836,Toxin
pep1884,0.841,0,0,0.841,Toxin
pep1885,0.854,0,0,0.854,Toxin
pep1886,0.858,0,0,0.858,Toxin
pep1887,0.818,0,0,0.818,Toxin
pep1888,0.801,0,0,0.801,Toxin
pep1889,0.735,0,0,0.735,Toxin
pep189,0.542,0,0,0.542,Non-Toxin
pep1890,0.702,0,0,0.702,Toxin
pep1891,0.689,0,0,0.689,Toxin
pep1892,0.673,0,0,0.673,Toxin
pep1893,0.672,0,0,0.672,Toxin
pep1894,0.69,0,0,0.69,Toxin
pep1895,0.854,0,0,0.854,Toxin
pep1896,0.835,0,0,0.835,Toxin
pep1897,0.844,0,0,0.844,Toxin
pep1898,0.809,0,0,0.809,Toxin
pep1899,0.819,0,0,0.819,Toxin
pep19,0.663,0,0,0.663,Toxin
pep190,0.529,0,0,0.529,Non-Toxin
pep1900,0.818,0,0,0.818,Toxin
pep1901,0.792,0,0,0.792,Toxin
pep1902,0.768,0,0,0.768,Toxin
pep1903,0.773,0,0,0.773,Toxin
pep1904,0.735,0,0,0.735,Toxin
pep1905,0.73,0,0,0.73,Toxin
pep1906,0.748,0,0,0.748,Toxin
pep1907,0.738,0,0,0.738,Toxin
pep1908,0.726,0,0,0.726,Toxin
pep1909,0.753,0,0,0.753,Toxin
pep191,0.517,0,0,0.517,Non-Toxin
pep1910,0.753,0,0,0.753,Toxin
pep1911,0.742,0,0,0.742,Toxin
pep1912,0.678,0,0,0.678,Toxin
pep1913,0.603,0,0,0.603,Toxin
pep1914,0.755,0,0,0.755,Toxin
pep1915,0.753,0,0,0.753,Toxin
pep1916,0.744,0,0,0.744,Toxin
pep1917,0.726,0,0,0.726,Toxin
pep1918,0.734,0,0,0.734,Toxin
pep1919,0.777,0,0,0.777,Toxin
pep192,0.68,0,0,0.68,Toxin
pep1920,0.756,0,0,0.756,Toxin
pep1921,0.675,0,0,0.675,Toxin
pep1922,0.67,0,0,0.67,Toxin
pep1923,0.641,0,0,0.641,Toxin
pep1924,0.574,0,0,0.574,Non-Toxin
pep1925,0.535,0,0,0.535,Non-Toxin
pep1926,0.535,0,0,0.535,Non-Toxin
pep1927,0.556,0,0,0.556,Non-Toxin
pep1928,0.505,0,0,0.505,Non-Toxin
pep1929,0.507,0,0,0.507,Non-Toxin
pep193,0.679,0,0,0.679,Toxin
pep1930,0.431,0,0,0.431,Non-Toxin
pep1931,0.433,0,0,0.433,Non-Toxin
pep1932,0.427,0,0,0.427,Non-Toxin
pep1933,0.445,0,0,0.445,Non-Toxin
pep1934,0.458,0,0,0.458,Non-Toxin
pep1935,0.464,0,0,0.464,Non-Toxin
pep1936,0.494,0,0,0.494,Non-Toxin
pep1937,0.712,0,0,0.712,Toxin
pep1938,0.708,0,0,0.708,Toxin
pep1939,0.669,0,0,0.669,Toxin
pep194,0.676,0,0,0.676,Toxin
pep1940,0.679,0,0,0.679,Toxin
pep1941,0.682,0,0,0.682,Toxin
pep1942,0.695,0,0,0.695,Toxin
pep1943,0.7,0,0,0.7,Toxin
pep1944,0.715,0,0,0.715,Toxin
pep1945,0.709,0,0,0.709,Toxin
pep1946,0.643,0,0,0.643,Toxin
pep1947,0.876,0,0,0.876,Toxin
pep1948,0.88,0,0,0.88,Toxin
pep1949,0.89,0,0,0.89,Toxin
pep195,0.705,0,0,0.705,Toxin
pep1950,0.942,0,0,0.942,Toxin
pep1951,0.895,0,0,0.895,Toxin
pep1952,0.871,0,0,0.871,Toxin
pep1953,0.769,0,0,0.769,Toxin
pep1954,0.728,0,0,0.728,Toxin
pep1955,0.694,0,0,0.694,Toxin
pep1956,0.653,0,0,0.653,Toxin
pep1957,0.598,0,0,0.598,Non-Toxin
pep1958,0.624,0,0,0.624,Toxin
pep1959,0.554,0,0,0.554,Non-Toxin
pep196,0.642,0,0,0.642,Toxin
pep1960,0.602,0,0,0.602,Toxin
pep1961,0.577,0,0,0.577,Non-Toxin
pep1962,0.628,0,0,0.628,Toxin
pep1963,0.519,0,0,0.519,Non-Toxin
pep1964,0.504,0,0,0.504,Non-Toxin
pep1965,0.423,0,0,0.423,Non-Toxin
pep1966,0.418,0,0,0.418,Non-Toxin
pep1967,0.434,0,0,0.434,Non-Toxin
pep1968,0.638,0,0,0.638,Toxin
pep1969,0.583,0,0,0.583,Non-Toxin
pep197,0.625,0,0,0.625,Toxin
pep1970,0.562,0,0,0.562,Non-Toxin
pep1971,0.576,0,0,0.576,Non-Toxin
pep1972,0.617,0,0,0.617,Toxin
pep1973,0.622,0,0,0.622,Toxin
pep1974,0.636,0,0,0.636,Toxin
pep1975,0.624,0,0,0.624,Toxin
pep1976,0.63,0,0,0.63,Toxin
pep1977,0.938,0,0,0.938,Toxin
pep1978,0.929,0,0,0.929,Toxin
pep1979,0.912,0,0,0.912,Toxin
pep198,0.638,0,0,0.638,Toxin
pep1980,0.893,0,0,0.893,Toxin
pep1981,0.885,0,0,0.885,Toxin
pep1982,0.812,0,0,0.812,Toxin
pep1983,0.806,0,0,0.806,Toxin
pep1984,0.8,0,0,0.8,Toxin
pep1985,0.779,0,0,0.779,Toxin
pep1986,0.771,0,0,0.771,Toxin
pep1987,0.766,0,0,0.766,Toxin
pep1988,0.61,0,0,0.61,Toxin
pep1989,0.602,0,0,0.602,Toxin
pep199,0.646,0,0,0.646,Toxin
pep1990,0.595,0,0,0.595,Non-Toxin
pep1991,0.584,0,0,0.584,Non-Toxin
pep1992,0.607,0,0,0.607,Toxin
pep1993,0.621,0,0,0.621,Toxin
pep1994,0.632,0,0,0.632,Toxin
pep1995,0.658,0,0,0.658,Toxin
pep1996,0.618,0,0,0.618,Toxin
pep1997,0.685,0,0,0.685,Toxin
pep1998,0.701,0,0,0.701,Toxin
pep1999,0.7,0,0,0.7,Toxin
pep2,0.484,0,0,0.484,Non-Toxin
pep20,0.666,0,0,0.666,Toxin
pep200,0.633,0,0,0.633,Toxin
pep2000,0.718,0,0,0.718,Toxin
pep2001,0.619,0,0,0.619,Toxin
pep2002,0.614,0,0,0.614,Toxin
pep2003,0.629,0,0,0.629,Toxin
pep2004,0.646,0,0,0.646,Toxin
pep2005,0.637,0,0,0.637,Toxin
pep2006,0.651,0,0,0.651,Toxin
pep2007,0.611,0,0,0.611,Toxin
pep2008,0.573,0,0,0.573,Non-Toxin
pep2009,0.581,0,0,0.581,Non-Toxin
pep201,0.631,0,0,0.631,Toxin
pep2010,0.701,0,0,0.701,Toxin
pep2011,0.697,0,0,0.697,Toxin
pep2012,0.721,0,0,0.721,Toxin
pep2013,0.74,0,0,0.74,Toxin
pep2014,0.76,0,0,0.76,Toxin
pep2015,0.76,0,0,0.76,Toxin
pep2016,0.767,0,0,0.767,Toxin
pep2017,0.761,0,0,0.761,Toxin
pep2018,0.76,0,0,0.76,Toxin
pep2019,0.757,0,0,0.757,Toxin
pep202,0.639,0,0,0.639,Toxin
pep2020,0.771,0,0,0.771,Toxin
pep2021,0.803,0,0,0.803,Toxin
pep2022,0.797,0,0,0.797,Toxin
pep2023,0.717,0,0,0.717,Toxin
pep2024,0.758,0,0,0.758,Toxin
pep2025,0.742,0,0,0.742,Toxin
pep2026,0.717,0,0,0.717,Toxin
pep2027,0.647,0,0,0.647,Toxin
pep2028,0.569,0,0,0.569,Non-Toxin
pep2029,0.75,0,0,0.75,Toxin
pep203,0.65,0,0,0.65,Toxin
pep2030,0.735,0,0,0.735,Toxin
pep2031,0.742,0,0,0.742,Toxin
pep2032,0.709,0,0,0.709,Toxin
pep2033,0.719,0,0,0.719,Toxin
pep2034,0.742,0,0,0.742,Toxin
pep2035,0.573,0,0,0.573,Non-Toxin
pep2036,0.57,0,0,0.57,Non-Toxin
pep2037,0.559,0,0,0.559,Non-Toxin
pep2038,0.575,0,0,0.575,Non-Toxin
pep2039,0.592,0,0,0.592,Non-Toxin
pep204,0.839,0,0,0.839,Toxin
pep2040,0.599,0,0,0.599,Non-Toxin
pep2041,0.644,0,0,0.644,Toxin
pep2042,0.651,0,0,0.651,Toxin
pep2043,0.658,0,0,0.658,Toxin
pep2044,0.678,0,0,0.678,Toxin
pep2045,0.766,0,0,0.766,Toxin
pep2046,0.743,0,0,0.743,Toxin
pep2047,0.663,0,0,0.663,Toxin
pep2048,0.675,0,0,0.675,Toxin
pep2049,0.633,0,0,0.633,Toxin
pep205,0.826,0,0,0.826,Toxin
pep2050,0.637,0,0,0.637,Toxin
pep2051,0.515,0,0,0.515,Non-Toxin
pep2052,0.505,0,0,0.505,Non-Toxin
pep2053,0.514,0,0,0.514,Non-Toxin
pep2054,0.464,0,0,0.464,Non-Toxin
pep2055,0.48,0,0,0.48,Non-Toxin
pep2056,0.423,0,0,0.423,Non-Toxin
pep2057,0.431,0,0,0.431,Non-Toxin
pep2058,0.433,0,0,0.433,Non-Toxin
pep2059,0.44,0,0,0.44,Non-Toxin
pep206,0.566,0,0,0.566,Non-Toxin
pep2060,0.445,0,0,0.445,Non-Toxin
pep2061,0.46,0,0,0.46,Non-Toxin
pep2062,0.467,0,0,0.467,Non-Toxin
pep2063,0.484,0,0,0.484,Non-Toxin
pep2064,0.604,0,0,0.604,Toxin
pep2065,0.663,0,0,0.663,Toxin
pep2066,0.677,0,0,0.677,Toxin
pep2067,0.695,0,0,0.695,Toxin
pep2068,0.716,0,0,0.716,Toxin
pep2069,0.714,0,0,0.714,Toxin
pep207,0.582,0,0,0.582,Non-Toxin
pep2070,0.666,0,0,0.666,Toxin
pep2071,0.647,0,0,0.647,Toxin
pep2072,0.631,0,0,0.631,Toxin
pep2073,0.646,0,0,0.646,Toxin
pep2074,0.647,0,0,0.647,Toxin
pep2075,0.664,0,0,0.664,Toxin
pep2076,0.619,0,0,0.619,Toxin
pep2077,0.675,0,0,0.675,Toxin
pep2078,0.668,0,0,0.668,Toxin
pep2079,0.678,0,0,0.678,Toxin
pep208,0.585,0,0,0.585,Non-Toxin
pep2080,0.672,0,0,0.672,Toxin
pep2081,0.702,0,0,0.702,Toxin
pep2082,0.684,0,0,0.684,Toxin
pep2083,0.669,0,0,0.669,Toxin
pep2084,0.671,0,0,0.671,Toxin
pep2085,0.691,0,0,0.691,Toxin
pep2086,0.681,0,0,0.681,Toxin
pep2087,0.664,0,0,0.664,Toxin
pep2088,0.674,0,0,0.674,Toxin
pep2089,0.65,0,0,0.65,Toxin
pep209,0.591,0,0,0.591,Non-Toxin
pep2090,0.557,0,0,0.557,Non-Toxin
pep2091,0.56,0,0,0.56,Non-Toxin
pep2092,0.569,0,0,0.569,Non-Toxin
pep2093,0.612,0,0,0.612,Toxin
pep2094,0.589,0,0,0.589,Non-Toxin
pep2095,0.564,0,0,0.564,Non-Toxin
pep2096,0.554,0,0,0.554,Non-Toxin
pep2097,0.576,0,0,0.576,Non-Toxin
pep2098,0.571,0,0,0.571,Non-Toxin
pep2099,0.562,0,0,0.562,Non-Toxin
pep21,0.622,0,0,0.622,Toxin
pep210,0.601,0,0,0.601,Toxin
pep2100,0.566,0,0,0.566,Non-Toxin
